,times_prey_known,times_pred_known,time_steps
0,0,21,21
1,3,18,18
2,7,70,70
3,0,20,20
4,1,37,37
5,0,3,3
6,0,14,14
7,1,14,14
8,1,3,3
9,1,9,9
10,3,19,19
11,0,8,8
12,1,1,1
13,1,10,10
14,0,11,11
15,1,9,9
16,1,8,8
17,1,47,47
18,0,1,1
19,4,15,15
20,1,24,24
21,1,8,8
22,2,27,27
23,3,12,12
24,0,16,16
25,1,15,15
26,5,70,70
27,1,4,4
28,3,20,20
29,0,47,47
30,0,47,47
31,0,20,20
32,4,23,23
33,5,12,12
34,1,9,9
35,0,20,20
36,1,4,4
37,1,29,29
38,1,15,15
39,1,4,4
40,1,7,7
41,0,20,20
42,0,17,17
43,1,30,30
44,10,20,20
45,4,34,34
46,0,11,11
47,0,3,3
48,2,13,13
49,0,24,24
50,0,25,25
51,7,28,28
52,1,32,32
53,6,26,26
54,3,24,24
55,3,20,20
56,0,20,20
57,4,31,31
58,1,20,20
59,4,44,44
60,3,19,19
61,1,23,23
62,3,34,34
63,0,22,22
64,0,24,24
65,1,16,16
66,2,43,43
67,3,39,39
68,0,31,31
69,0,8,8
70,0,8,8
71,1,36,36
72,2,13,13
73,0,29,29
74,0,15,15
75,1,18,18
76,1,7,7
77,2,12,12
78,1,27,27
79,1,18,18
80,1,22,22
81,2,21,21
82,2,8,8
83,1,22,22
84,2,16,16
85,7,67,67
86,1,14,14
87,6,26,26
88,0,1,1
89,0,11,11
90,3,30,30
91,1,22,22
92,0,14,14
93,1,15,15
94,4,38,38
95,1,14,14
96,1,19,19
97,3,5,5
98,0,7,7
99,4,17,17
