,times_prey_known,times_pred_known,time_steps
0,0,1,1
1,1,12,12
2,7,53,53
3,1,20,20
4,0,34,34
5,1,6,6
6,0,5,5
7,1,10,10
8,4,31,31
9,5,38,38
10,2,20,20
11,0,21,21
12,1,1,1
13,2,5,5
14,1,14,14
15,0,5,5
16,8,43,43
17,2,7,7
18,0,21,21
19,1,16,16
20,2,20,20
21,2,35,35
22,6,81,81
23,1,32,32
24,0,15,15
25,4,20,20
26,0,18,18
27,5,65,65
28,1,15,15
29,5,39,39
30,0,1,1
31,3,14,14
32,0,5,5
33,1,15,15
34,3,23,23
35,1,7,7
36,1,25,25
37,0,3,3
38,0,18,18
39,2,16,16
40,2,33,33
41,5,27,27
42,1,36,36
43,4,23,23
44,1,22,22
45,1,2,2
46,0,15,15
47,3,24,24
48,1,1,1
49,6,16,16
50,0,21,21
51,3,27,27
52,0,22,22
53,1,6,6
54,1,49,49
55,5,15,15
56,3,13,13
57,5,22,22
58,5,21,21
59,0,7,7
60,6,52,52
61,0,1,1
62,3,26,26
63,1,7,7
64,3,33,33
65,0,15,15
66,1,18,18
67,1,8,8
68,0,51,51
69,4,35,35
70,1,46,46
71,1,29,29
72,2,20,20
73,0,8,8
74,0,14,14
75,3,64,64
76,4,15,15
77,1,4,4
78,1,6,6
79,1,42,42
80,0,1,1
81,1,8,8
82,0,15,15
83,0,10,10
84,0,55,55
85,3,40,40
86,0,9,9
87,0,32,32
88,4,18,18
89,1,6,6
90,0,21,21
91,3,14,14
92,2,15,15
93,2,14,14
94,0,1,1
95,1,65,65
96,0,11,11
97,4,45,45
98,0,3,3
99,0,3,3
