,times_prey_known,times_pred_known,time_steps
0,0,9,9
1,2,3,3
2,5,16,16
3,3,13,13
4,1,1,1
5,0,9,9
6,1,7,7
7,1,8,8
8,0,5,5
9,1,1,1
10,2,61,61
11,1,23,23
12,3,37,37
13,3,31,31
14,0,21,21
15,0,20,20
16,0,33,33
17,4,51,51
18,0,56,56
19,0,10,10
20,0,12,12
21,1,25,25
22,1,51,51
23,1,14,14
24,2,63,63
25,1,9,9
26,3,12,12
27,3,35,35
28,7,24,24
29,1,20,20
30,1,5,5
31,0,11,11
32,0,15,15
33,1,21,21
34,3,18,18
35,1,14,14
36,0,23,23
37,2,28,28
38,0,8,8
39,4,16,16
40,0,44,44
41,5,21,21
42,1,4,4
43,0,8,8
44,1,7,7
45,3,11,11
46,2,28,28
47,1,9,9
48,2,12,12
49,1,9,9
50,1,20,20
51,2,18,18
52,1,20,20
53,2,30,30
54,1,53,53
55,4,22,22
56,4,85,85
57,3,25,25
58,6,35,35
59,5,18,18
60,1,29,29
61,6,17,17
62,1,55,55
63,1,21,21
64,4,44,44
65,0,15,15
66,0,22,22
67,0,6,6
68,4,17,17
69,4,17,17
70,1,5,5
71,1,4,4
72,2,24,24
73,0,13,13
74,1,1,1
75,1,13,13
76,3,13,13
77,0,35,35
78,1,1,1
79,1,1,1
80,0,41,41
81,4,35,35
82,0,46,46
83,2,36,36
84,0,7,7
85,1,32,32
86,1,6,6
87,6,36,36
88,1,7,7
89,1,1,1
90,1,3,3
91,1,12,12
92,3,23,23
93,1,5,5
94,3,52,52
95,1,18,18
96,4,20,20
97,1,12,12
98,0,22,22
99,2,14,14
