,times_prey_known,times_pred_known,time_steps
0,0,4,4
1,0,6,6
2,0,24,24
3,3,20,20
4,3,31,31
5,4,76,76
6,1,1,1
7,0,25,25
8,0,17,17
9,0,13,13
10,0,13,13
11,5,113,113
12,0,41,41
13,1,30,30
14,1,49,49
15,5,28,28
16,4,45,45
17,1,13,13
18,4,53,53
19,1,18,18
20,0,3,3
21,3,42,42
22,1,18,18
23,1,50,50
24,0,6,6
25,1,6,6
26,3,20,20
27,2,17,17
28,3,7,7
29,1,22,22
30,0,5,5
31,1,23,23
32,2,12,12
33,1,30,30
34,1,11,11
35,1,28,28
36,1,2,2
37,0,54,54
38,0,20,20
39,1,11,11
40,1,17,17
41,1,28,28
42,3,6,6
43,1,5,5
44,1,10,10
45,4,20,20
46,1,23,23
47,0,14,14
48,1,3,3
49,7,22,22
50,1,5,5
51,1,22,22
52,1,20,20
53,0,6,6
54,1,20,20
55,1,1,1
56,5,34,34
57,1,32,32
58,3,13,13
59,1,1,1
60,0,40,40
61,4,22,22
62,5,23,23
63,2,27,27
64,1,16,16
65,1,55,55
66,1,29,29
67,1,10,10
68,3,30,30
69,1,23,23
70,0,13,13
71,0,3,3
72,0,5,5
73,0,19,19
74,6,31,31
75,4,47,47
76,4,21,21
77,2,11,11
78,0,14,14
79,4,94,94
80,0,19,19
81,2,51,51
82,1,45,45
83,5,34,34
84,2,17,17
85,0,4,4
86,2,44,44
87,0,1,1
88,1,5,5
89,2,67,67
90,1,39,39
91,1,31,31
92,0,15,15
93,0,23,23
94,0,8,8
95,0,21,21
96,3,27,27
97,0,18,18
98,0,10,10
99,8,37,37
