,times_prey_known,times_pred_known,time_steps
0,1,53,53
1,1,9,9
2,7,34,34
3,1,19,19
4,3,29,29
5,9,26,26
6,1,20,20
7,4,27,27
8,1,17,17
9,0,22,22
10,3,16,16
11,1,13,13
12,1,42,42
13,0,32,32
14,4,64,64
15,1,46,46
16,3,24,24
17,1,18,18
18,3,23,23
19,2,3,3
20,5,57,57
21,1,62,62
22,3,12,12
23,5,21,21
24,1,14,14
25,0,33,33
26,0,6,6
27,0,3,3
28,4,37,37
29,0,9,9
30,0,3,3
31,1,17,17
32,2,20,20
33,1,12,12
34,2,40,40
35,0,48,48
36,3,13,13
37,1,26,26
38,1,8,8
39,0,16,16
40,1,9,9
41,3,19,19
42,3,31,31
43,3,31,31
44,1,26,26
45,0,3,3
46,0,5,5
47,3,7,7
48,1,26,26
49,4,37,37
50,1,5,5
51,1,30,30
52,1,11,11
53,1,18,18
54,0,3,3
55,2,33,33
56,0,9,9
57,2,14,14
58,2,14,14
59,0,11,11
60,1,14,14
61,0,2,2
62,2,7,7
63,2,26,26
64,1,8,8
65,4,37,37
66,0,7,7
67,0,19,19
68,1,5,5
69,1,4,4
70,1,62,62
71,3,50,50
72,0,24,24
73,1,13,13
74,2,34,34
75,1,93,93
76,1,10,10
77,0,2,2
78,0,3,3
79,0,24,24
80,2,16,16
81,1,10,10
82,5,25,25
83,3,43,43
84,8,21,21
85,0,26,26
86,0,38,38
87,6,42,42
88,0,12,12
89,0,8,8
90,0,8,8
91,0,1,1
92,0,8,8
93,1,4,4
94,2,22,22
95,1,5,5
96,0,15,15
97,2,52,52
98,3,16,16
99,3,19,19
