,times_prey_known,times_pred_known,time_steps
0,10,30,30
1,1,2,2
2,0,3,3
3,7,33,33
4,0,9,9
5,6,26,26
6,1,37,37
7,1,27,27
8,0,10,10
9,1,18,18
10,1,36,36
11,1,5,5
12,3,34,34
13,2,38,38
14,0,7,7
15,4,34,34
16,1,5,5
17,4,20,20
18,1,4,4
19,4,16,16
20,1,2,2
21,4,23,23
22,1,16,16
23,5,46,46
24,3,12,12
25,7,18,18
26,1,16,16
27,5,9,9
28,0,3,3
29,2,32,32
30,5,41,41
31,3,19,19
32,3,27,27
33,5,30,30
34,0,4,4
35,0,1,1
36,3,13,13
37,3,21,21
38,0,22,22
39,0,25,25
40,2,11,11
41,2,8,8
42,5,33,33
43,2,28,28
44,0,64,64
45,0,10,10
46,1,11,11
47,5,29,29
48,0,20,20
49,1,13,13
50,0,2,2
51,0,15,15
52,1,2,2
53,1,9,9
54,3,28,28
55,0,17,17
56,0,39,39
57,6,49,49
58,0,17,17
59,1,34,34
60,1,28,28
61,2,22,22
62,1,20,20
63,0,7,7
64,1,22,22
65,2,23,23
66,2,60,60
67,3,19,19
68,0,82,82
69,3,14,14
70,3,14,14
71,1,3,3
72,3,10,10
73,3,41,41
74,3,5,5
75,6,15,15
76,8,19,19
77,1,42,42
78,0,2,2
79,6,44,44
80,2,88,88
81,1,15,15
82,1,8,8
83,3,5,5
84,2,23,23
85,0,3,3
86,0,15,15
87,1,19,19
88,6,69,69
89,8,14,14
90,3,35,35
91,2,11,11
92,1,16,16
93,1,6,6
94,1,16,16
95,4,11,11
96,1,29,29
97,1,13,13
98,0,1,1
99,1,21,21
