,times_prey_known,times_pred_known,time_steps
0,0,7,7
1,1,25,25
2,2,11,11
3,5,43,43
4,1,23,23
5,4,24,24
6,1,5,5
7,2,24,24
8,2,78,78
9,5,19,19
10,0,26,26
11,3,27,27
12,5,35,35
13,1,3,3
14,1,5,5
15,2,14,14
16,0,4,4
17,7,25,25
18,1,18,18
19,0,47,47
20,2,13,13
21,2,45,45
22,5,17,17
23,0,11,11
24,7,19,19
25,2,15,15
26,7,44,44
27,3,36,36
28,0,6,6
29,1,63,63
30,1,3,3
31,3,11,11
32,1,8,8
33,1,12,12
34,3,24,24
35,0,10,10
36,1,10,10
37,5,27,27
38,0,46,46
39,0,9,9
40,1,37,37
41,0,31,31
42,1,24,24
43,1,16,16
44,1,12,12
45,2,46,46
46,1,32,32
47,1,12,12
48,0,3,3
49,3,26,26
50,1,15,15
51,5,44,44
52,0,2,2
53,2,25,25
54,4,17,17
55,1,15,15
56,1,1,1
57,5,45,45
58,3,10,10
59,2,19,19
60,2,14,14
61,1,13,13
62,2,12,12
63,2,23,23
64,3,26,26
65,2,7,7
66,3,8,8
67,0,15,15
68,1,42,42
69,4,11,11
70,1,7,7
71,0,17,17
72,0,17,17
73,2,4,4
74,1,3,3
75,4,20,20
76,1,6,6
77,0,17,17
78,4,30,30
79,1,10,10
80,5,24,24
81,3,41,41
82,0,8,8
83,0,14,14
84,2,48,48
85,3,44,44
86,1,10,10
87,4,15,15
88,1,48,48
89,4,32,32
90,2,13,13
91,0,3,3
92,0,7,7
93,1,30,30
94,3,11,11
95,1,1,1
96,0,16,16
97,1,14,14
98,1,6,6
99,0,4,4
