,times_prey_known,times_pred_known,time_steps
0,0,4,4
1,2,26,26
2,1,34,34
3,6,30,30
4,1,10,10
5,0,5,5
6,2,24,24
7,2,14,14
8,3,32,32
9,1,26,26
10,5,18,18
11,3,24,24
12,1,67,67
13,1,18,18
14,4,36,36
15,0,36,36
16,1,10,10
17,0,4,4
18,0,13,13
19,3,19,19
20,0,2,2
21,0,18,18
22,0,15,15
23,0,2,2
24,0,8,8
25,3,14,14
26,4,25,25
27,2,15,15
28,1,22,22
29,2,44,44
30,1,17,17
31,0,2,2
32,1,41,41
33,3,26,26
34,0,24,24
35,0,13,13
36,0,35,35
37,11,56,56
38,1,30,30
39,0,21,21
40,1,10,10
41,1,7,7
42,1,1,1
43,2,50,50
44,3,36,36
45,1,6,6
46,1,25,25
47,0,51,51
48,3,66,66
49,1,13,13
50,1,14,14
51,2,18,18
52,1,20,20
53,4,23,23
54,1,79,79
55,1,11,11
56,1,31,31
57,0,7,7
58,2,13,13
59,0,8,8
60,1,39,39
61,2,23,23
62,3,6,6
63,1,4,4
64,0,25,25
65,1,32,32
66,10,53,53
67,2,17,17
68,1,1,1
69,0,46,46
70,3,32,32
71,0,6,6
72,3,17,17
73,0,15,15
74,0,31,31
75,1,3,3
76,1,33,33
77,1,7,7
78,5,64,64
79,4,17,17
80,0,10,10
81,0,13,13
82,0,7,7
83,2,91,91
84,2,29,29
85,1,24,24
86,6,28,28
87,0,42,42
88,1,14,14
89,1,19,19
90,1,29,29
91,1,19,19
92,3,52,52
93,0,10,10
94,0,3,3
95,4,32,32
96,5,20,20
97,2,64,64
98,3,42,42
99,1,20,20
