,times_prey_known,times_pred_known,time_steps
0,1,16,16
1,0,17,17
2,2,10,10
3,1,16,16
4,6,29,29
5,3,47,47
6,4,28,28
7,1,7,7
8,0,3,3
9,1,24,24
10,1,1,1
11,1,6,6
12,1,7,7
13,0,11,11
14,4,37,37
15,1,18,18
16,1,27,27
17,4,15,15
18,1,12,12
19,0,7,7
20,0,5,5
21,1,33,33
22,8,62,62
23,0,15,15
24,2,9,9
25,5,39,39
26,0,38,38
27,1,51,51
28,0,12,12
29,1,3,3
30,3,12,12
31,2,12,12
32,3,45,45
33,0,23,23
34,2,17,17
35,4,19,19
36,1,24,24
37,2,10,10
38,2,18,18
39,1,11,11
40,2,40,40
41,3,54,54
42,1,17,17
43,3,5,5
44,2,20,20
45,1,3,3
46,4,36,36
47,6,38,38
48,1,14,14
49,0,3,3
50,3,19,19
51,1,28,28
52,0,4,4
53,0,21,21
54,7,27,27
55,0,17,17
56,0,11,11
57,0,15,15
58,4,18,18
59,0,1,1
60,3,27,27
61,1,37,37
62,1,14,14
63,1,1,1
64,0,6,6
65,3,20,20
66,1,1,1
67,2,3,3
68,1,5,5
69,0,34,34
70,0,2,2
71,0,2,2
72,0,12,12
73,4,29,29
74,1,5,5
75,3,8,8
76,3,14,14
77,0,12,12
78,3,26,26
79,1,6,6
80,2,18,18
81,1,35,35
82,0,12,12
83,1,1,1
84,0,17,17
85,1,30,30
86,1,44,44
87,1,12,12
88,1,51,51
89,0,18,18
90,1,33,33
91,3,17,17
92,6,18,18
93,3,25,25
94,1,20,20
95,2,16,16
96,5,26,26
97,1,11,11
98,7,25,25
99,4,13,13
