,times_prey_known,times_pred_known,time_steps
0,1,18,18
1,1,27,27
2,3,23,23
3,1,38,38
4,3,51,51
5,0,6,6
6,1,10,10
7,0,22,22
8,3,30,30
9,1,1,1
10,0,67,67
11,2,34,34
12,3,55,55
13,1,17,17
14,1,15,15
15,1,38,38
16,1,17,17
17,1,19,19
18,1,18,18
19,1,6,6
20,1,7,7
21,0,4,4
22,1,18,18
23,0,36,36
24,1,1,1
25,6,18,18
26,1,14,14
27,1,5,5
28,2,48,48
29,2,60,60
30,0,4,4
31,4,39,39
32,0,34,34
33,0,45,45
34,0,9,9
35,2,8,8
36,4,15,15
37,0,4,4
38,0,28,28
39,0,20,20
40,2,12,12
41,0,33,33
42,0,4,4
43,1,12,12
44,4,21,21
45,0,13,13
46,0,14,14
47,1,7,7
48,3,14,14
49,1,9,9
50,0,11,11
51,4,29,29
52,1,2,2
53,3,17,17
54,0,9,9
55,1,5,5
56,3,32,32
57,3,14,14
58,3,14,14
59,1,40,40
60,1,23,23
61,1,15,15
62,0,50,50
63,0,13,13
64,4,17,17
65,0,13,13
66,1,43,43
67,1,25,25
68,3,12,12
69,3,15,15
70,5,44,44
71,3,34,34
72,4,18,18
73,0,2,2
74,0,16,16
75,0,4,4
76,3,26,26
77,1,42,42
78,0,8,8
79,0,47,47
80,3,30,30
81,1,4,4
82,1,17,17
83,1,21,21
84,1,22,22
85,0,54,54
86,1,4,4
87,1,1,1
88,3,21,21
89,1,24,24
90,0,77,77
91,5,31,31
92,0,2,2
93,2,21,21
94,0,11,11
95,0,2,2
96,0,14,14
97,2,24,24
98,3,33,33
99,0,9,9
