,times_prey_known,times_pred_known,time_steps
0,16,16,16
1,12,8,12
2,1,1,1
3,21,20,21
4,12,10,12
5,20,18,20
6,27,24,27
7,9,9,9
8,7,6,7
9,3,3,3
10,20,6,20
11,9,3,9
12,14,8,14
13,7,2,7
14,1,1,1
15,2,1,2
16,10,7,10
17,23,17,23
18,1,1,1
19,22,9,22
20,13,2,13
21,14,2,14
22,10,10,10
23,5,4,5
24,23,17,23
25,12,4,12
26,10,10,10
27,9,1,9
28,1,1,1
29,15,2,15
30,21,11,21
31,2,2,2
32,6,6,6
33,23,8,23
34,6,1,6
35,5,2,5
36,2,2,2
37,4,1,4
38,23,14,23
39,12,12,12
40,18,18,18
41,21,10,21
42,14,1,14
43,15,7,15
44,9,9,9
45,6,6,6
46,6,4,6
47,16,16,16
48,16,15,16
49,3,3,3
50,3,3,3
51,12,8,12
52,4,4,4
53,14,6,14
54,9,2,9
55,18,18,18
56,13,13,13
57,5,5,5
58,22,13,22
59,30,27,30
60,8,1,8
61,25,12,25
62,8,8,8
63,20,19,20
64,18,6,18
65,7,6,7
66,15,2,15
67,10,6,10
68,4,4,4
69,1,1,1
70,2,2,2
71,2,2,2
72,21,9,21
73,17,4,17
74,13,1,13
75,22,11,22
76,12,10,12
77,6,3,6
78,6,6,6
79,11,11,11
80,37,23,37
81,22,21,22
82,8,8,8
83,28,7,28
84,8,8,8
85,15,13,15
86,15,3,15
87,9,9,9
88,13,2,13
89,8,8,8
90,25,15,25
91,13,13,13
92,14,14,14
93,3,3,3
94,5,5,5
95,25,11,25
96,10,10,10
97,23,13,23
98,14,13,14
99,20,7,20
