,times_prey_known,times_pred_known,time_steps
0,1,1,1
1,4,4,4
2,11,11,11
3,31,18,31
4,23,14,23
5,10,4,10
6,18,18,18
7,2,1,2
8,1,1,1
9,12,2,12
10,1,1,1
11,12,12,12
12,11,9,11
13,13,1,13
14,31,22,31
15,18,7,18
16,16,16,16
17,3,1,3
18,16,14,16
19,5,5,5
20,13,13,13
21,8,7,8
22,1,1,1
23,1,1,1
24,13,2,13
25,18,5,18
26,11,8,11
27,4,4,4
28,17,17,17
29,12,11,12
30,14,14,14
31,4,4,4
32,4,4,4
33,20,10,20
34,18,4,18
35,1,1,1
36,10,10,10
37,21,10,21
38,11,2,11
39,24,17,24
40,6,6,6
41,12,11,12
42,21,17,21
43,18,4,18
44,17,16,17
45,9,9,9
46,7,7,7
47,12,10,12
48,1,1,1
49,1,1,1
50,18,8,18
51,13,4,13
52,19,15,19
53,6,4,6
54,15,15,15
55,10,1,10
56,13,11,13
57,20,9,20
58,11,5,11
59,8,5,8
60,4,4,4
61,14,6,14
62,17,17,17
63,4,4,4
64,22,22,22
65,6,2,6
66,9,7,9
67,16,12,16
68,21,21,21
69,8,8,8
70,26,26,26
71,10,3,10
72,8,8,8
73,6,6,6
74,26,11,26
75,8,5,8
76,3,1,3
77,20,11,20
78,13,13,13
79,10,9,10
80,28,27,28
81,19,10,19
82,17,17,17
83,16,16,16
84,3,3,3
85,7,7,7
86,2,2,2
87,41,31,41
88,7,5,7
89,20,9,20
90,13,9,13
91,10,2,10
92,22,12,22
93,12,12,12
94,10,10,10
95,5,5,5
96,6,6,6
97,16,4,16
98,24,18,24
99,6,6,6
