,times_prey_known,times_pred_known,time_steps
0,17,17,17
1,14,3,14
2,3,3,3
3,1,1,1
4,11,11,11
5,15,15,15
6,5,5,5
7,1,1,1
8,12,2,12
9,1,1,1
10,22,21,22
11,13,12,13
12,27,23,27
13,2,1,2
14,13,2,13
15,15,6,15
16,18,6,18
17,7,5,7
18,25,24,25
19,9,8,9
20,8,8,8
21,11,11,11
22,4,4,4
23,6,6,6
24,26,18,26
25,16,15,16
26,6,5,6
27,14,1,14
28,4,1,4
29,7,6,7
30,2,2,2
31,12,8,12
32,8,5,8
33,5,5,5
34,27,23,27
35,19,16,19
36,16,16,16
37,26,15,26
38,10,5,10
39,25,25,25
40,24,14,24
41,23,8,23
42,5,5,5
43,21,19,21
44,16,10,16
45,23,9,23
46,1,1,1
47,12,12,12
48,1,1,1
49,1,1,1
50,16,6,16
51,1,1,1
52,16,8,16
53,7,6,7
54,17,5,17
55,2,1,2
56,28,16,28
57,2,2,2
58,20,16,20
59,19,7,19
60,11,9,11
61,27,25,27
62,14,8,14
63,19,5,19
64,9,9,9
65,51,39,51
66,11,11,11
67,5,3,5
68,22,7,22
69,13,1,13
70,12,11,12
71,8,8,8
72,19,8,19
73,8,6,8
74,12,8,12
75,7,7,7
76,19,9,19
77,15,15,15
78,4,4,4
79,9,5,9
80,15,3,15
81,21,10,21
82,16,1,16
83,3,1,3
84,11,7,11
85,20,7,20
86,40,33,40
87,13,12,13
88,5,5,5
89,8,8,8
90,15,10,15
91,8,8,8
92,29,16,29
93,27,15,27
94,8,2,8
95,10,10,10
96,19,16,19
97,23,12,23
98,1,1,1
99,9,9,9
