,times_prey_known,times_pred_known,time_steps
0,1,1,1
1,15,15,15
2,15,4,15
3,15,4,15
4,3,3,3
5,21,5,21
6,13,13,13
7,8,4,8
8,2,2,2
9,3,3,3
10,35,35,35
11,4,4,4
12,1,1,1
13,17,7,17
14,13,1,13
15,26,15,26
16,22,9,22
17,4,1,4
18,9,9,9
19,13,13,13
20,4,4,4
21,12,12,12
22,7,7,7
23,8,6,8
24,13,13,13
25,13,1,13
26,23,11,23
27,16,6,16
28,1,1,1
29,12,9,12
30,5,5,5
31,10,10,10
32,3,2,3
33,2,2,2
34,15,1,15
35,6,3,6
36,25,15,25
37,14,5,14
38,1,1,1
39,13,13,13
40,28,17,28
41,10,10,10
42,15,8,15
43,14,2,14
44,2,2,2
45,15,14,15
46,10,4,10
47,4,4,4
48,12,12,12
49,17,5,17
50,12,12,12
51,17,4,17
52,2,2,2
53,8,7,8
54,22,12,22
55,15,1,15
56,20,20,20
57,11,7,11
58,15,10,15
59,17,17,17
60,6,5,6
61,11,11,11
62,3,2,3
63,3,3,3
64,2,2,2
65,3,3,3
66,14,2,14
67,1,1,1
68,8,8,8
69,11,2,11
70,11,11,11
71,5,5,5
72,24,10,24
73,10,4,10
74,20,8,20
75,2,2,2
76,5,5,5
77,10,10,10
78,9,9,9
79,11,9,11
80,31,19,31
81,27,19,27
82,8,1,8
83,17,4,17
84,13,3,13
85,16,5,16
86,15,3,15
87,13,9,13
88,21,18,21
89,7,2,7
90,11,3,11
91,1,1,1
92,23,12,23
93,17,11,17
94,20,5,20
95,6,6,6
96,4,4,4
97,7,6,7
98,29,18,29
99,34,26,34
