,times_prey_known,times_pred_known,time_steps
0,5,2,5
1,7,6,7
2,20,12,20
3,22,6,22
4,16,3,16
5,8,7,8
6,1,1,1
7,5,5,5
8,5,5,5
9,13,13,13
10,17,5,17
11,14,14,14
12,6,6,6
13,3,3,3
14,1,1,1
15,2,2,2
16,11,11,11
17,5,5,5
18,1,1,1
19,7,7,7
20,25,22,25
21,21,21,21
22,6,5,6
23,15,4,15
24,6,6,6
25,4,4,4
26,1,1,1
27,24,15,24
28,7,7,7
29,20,15,20
30,13,13,13
31,12,12,12
32,27,26,27
33,4,4,4
34,8,8,8
35,17,14,17
36,11,6,11
37,23,23,23
38,9,9,9
39,13,1,13
40,15,1,15
41,1,1,1
42,24,24,24
43,17,5,17
44,27,21,27
45,17,17,17
46,11,7,11
47,8,3,8
48,31,19,31
49,20,17,20
50,13,13,13
51,6,1,6
52,3,1,3
53,13,9,13
54,2,2,2
55,1,1,1
56,24,11,24
57,30,22,30
58,6,6,6
59,7,7,7
60,20,17,20
61,12,12,12
62,19,14,19
63,8,8,8
64,2,2,2
65,16,16,16
66,1,1,1
67,4,4,4
68,19,10,19
69,9,8,9
70,6,6,6
71,1,1,1
72,26,25,26
73,17,9,17
74,4,4,4
75,24,19,24
76,15,15,15
77,6,6,6
78,13,13,13
79,6,6,6
80,4,4,4
81,25,20,25
82,13,7,13
83,10,9,10
84,5,1,5
85,23,22,23
86,3,3,3
87,14,1,14
88,25,14,25
89,12,10,12
90,18,5,18
91,1,1,1
92,18,17,18
93,15,12,15
94,5,5,5
95,12,7,12
96,10,9,10
97,14,14,14
98,22,7,22
99,13,6,13
