,times_prey_known,times_pred_known,time_steps
0,7,7,7
1,10,10,10
2,12,12,12
3,1,1,1
4,2,2,2
5,8,8,8
6,2,2,2
7,29,17,29
8,21,21,21
9,15,5,15
10,6,3,6
11,30,26,30
12,19,14,19
13,19,7,19
14,8,4,8
15,13,7,13
16,2,2,2
17,7,6,7
18,21,8,21
19,14,2,14
20,6,6,6
21,1,1,1
22,4,4,4
23,11,11,11
24,12,7,12
25,7,2,7
26,2,1,2
27,16,5,16
28,14,4,14
29,13,13,13
30,18,10,18
31,12,12,12
32,4,4,4
33,12,9,12
34,8,6,8
35,3,2,3
36,6,3,6
37,5,5,5
38,8,2,8
39,18,8,18
40,4,4,4
41,18,5,18
42,19,11,19
43,7,7,7
44,19,11,19
45,24,13,24
46,6,6,6
47,9,9,9
48,3,3,3
49,19,12,19
50,6,3,6
51,10,10,10
52,11,8,11
53,4,4,4
54,34,17,34
55,15,9,15
56,25,12,25
57,17,16,17
58,11,11,11
59,5,4,5
60,12,12,12
61,7,5,7
62,33,18,33
63,10,6,10
64,22,22,22
65,1,1,1
66,14,1,14
67,11,9,11
68,24,22,24
69,5,5,5
70,8,4,8
71,4,4,4
72,28,18,28
73,4,1,4
74,13,5,13
75,11,10,11
76,12,12,12
77,1,1,1
78,24,13,24
79,6,6,6
80,9,1,9
81,8,7,8
82,31,21,31
83,35,19,35
84,2,2,2
85,28,25,28
86,8,8,8
87,9,9,9
88,16,7,16
89,10,10,10
90,15,1,15
91,20,7,20
92,12,3,12
93,16,16,16
94,1,1,1
95,25,11,25
96,4,4,4
97,10,10,10
98,5,5,5
99,17,11,17
