,times_prey_known,times_pred_known,time_steps
0,22,21,22
1,1,1,1
2,10,1,10
3,16,16,16
4,29,15,29
5,6,6,6
6,19,10,19
7,11,9,11
8,19,16,19
9,21,21,21
10,2,1,2
11,11,6,11
12,9,3,9
13,4,3,4
14,34,17,34
15,1,1,1
16,17,5,17
17,17,16,17
18,5,5,5
19,24,23,24
20,8,7,8
21,10,10,10
22,19,12,19
23,39,28,39
24,12,10,12
25,2,1,2
26,18,4,18
27,6,5,6
28,10,8,10
29,2,2,2
30,15,15,15
31,7,7,7
32,8,8,8
33,6,6,6
34,12,3,12
35,7,5,7
36,19,17,19
37,5,1,5
38,14,13,14
39,1,1,1
40,14,11,14
41,4,4,4
42,11,11,11
43,25,18,25
44,2,2,2
45,19,6,19
46,14,14,14
47,11,8,11
48,28,19,28
49,1,1,1
50,18,9,18
51,5,4,5
52,14,13,14
53,12,11,12
54,18,18,18
55,11,11,11
56,5,3,5
57,29,19,29
58,12,2,12
59,11,10,11
60,16,6,16
61,3,3,3
62,13,12,13
63,9,3,9
64,12,12,12
65,8,2,8
66,2,2,2
67,5,5,5
68,19,19,19
69,8,7,8
70,13,5,13
71,14,14,14
72,29,28,29
73,6,2,6
74,20,19,20
75,19,9,19
76,10,4,10
77,17,8,17
78,12,7,12
79,3,3,3
80,9,9,9
81,1,1,1
82,34,20,34
83,1,1,1
84,6,6,6
85,23,11,23
86,9,4,9
87,23,21,23
88,7,3,7
89,27,14,27
90,9,9,9
91,16,9,16
92,2,2,2
93,14,13,14
94,9,2,9
95,20,8,20
96,1,1,1
97,18,5,18
98,13,13,13
99,26,23,26
