,times_prey_known,times_pred_known,time_steps
0,9,4,9
1,2,2,2
2,3,3,3
3,5,5,5
4,6,6,6
5,3,3,3
6,16,16,16
7,14,10,14
8,3,2,3
9,11,11,11
10,13,13,13
11,34,22,34
12,13,8,13
13,31,25,31
14,10,9,10
15,7,1,7
16,3,3,3
17,2,2,2
18,4,4,4
19,19,5,19
20,5,1,5
21,16,8,16
22,14,2,14
23,2,2,2
24,5,5,5
25,10,7,10
26,38,26,38
27,7,5,7
28,7,6,7
29,17,10,17
30,14,2,14
31,7,7,7
32,19,12,19
33,6,6,6
34,2,1,2
35,21,13,21
36,2,2,2
37,15,6,15
38,26,14,26
39,2,2,2
40,19,8,19
41,18,4,18
42,6,6,6
43,9,7,9
44,17,7,17
45,13,13,13
46,16,3,16
47,24,18,24
48,15,1,15
49,1,1,1
50,10,5,10
51,12,3,12
52,2,2,2
53,13,2,13
54,3,3,3
55,22,8,22
56,14,5,14
57,2,2,2
58,20,18,20
59,26,13,26
60,2,2,2
61,13,11,13
62,6,5,6
63,14,7,14
64,14,9,14
65,17,3,17
66,22,12,22
67,6,5,6
68,16,16,16
69,4,4,4
70,8,3,8
71,1,1,1
72,2,2,2
73,17,17,17
74,1,1,1
75,16,4,16
76,10,8,10
77,10,10,10
78,5,5,5
79,29,29,29
80,6,6,6
81,40,33,40
82,12,11,12
83,10,2,10
84,15,14,15
85,29,28,29
86,19,18,19
87,4,4,4
88,17,8,17
89,16,10,16
90,23,5,23
91,5,5,5
92,5,4,5
93,15,11,15
94,9,9,9
95,2,2,2
96,18,11,18
97,5,5,5
98,7,2,7
99,1,1,1
