,times_prey_known,times_pred_known,time_steps
0,8,8,8
1,4,4,4
2,5,5,5
3,17,11,17
4,14,3,14
5,17,17,17
6,13,12,13
7,38,26,38
8,12,9,12
9,10,8,10
10,17,2,17
11,10,7,10
12,2,2,2
13,3,3,3
14,10,10,10
15,11,3,11
16,3,3,3
17,13,13,13
18,9,9,9
19,5,5,5
20,9,6,9
21,12,12,12
22,15,15,15
23,15,4,15
24,8,8,8
25,11,11,11
26,7,7,7
27,23,13,23
28,9,7,9
29,22,20,22
30,19,5,19
31,9,8,9
32,27,16,27
33,38,38,38
34,22,8,22
35,11,11,11
36,5,4,5
37,14,3,14
38,13,9,13
39,12,9,12
40,28,18,28
41,9,8,9
42,9,4,9
43,14,5,14
44,4,1,4
45,15,15,15
46,3,3,3
47,6,6,6
48,27,15,27
49,1,1,1
50,19,14,19
51,11,2,11
52,10,9,10
53,25,17,25
54,9,9,9
55,16,11,16
56,34,19,34
57,21,9,21
58,29,18,29
59,10,10,10
60,19,16,19
61,8,8,8
62,27,14,27
63,17,14,17
64,12,1,12
65,7,7,7
66,22,15,22
67,23,14,23
68,2,2,2
69,14,14,14
70,20,20,20
71,14,11,14
72,25,23,25
73,31,28,31
74,12,12,12
75,20,12,20
76,12,3,12
77,18,4,18
78,1,1,1
79,8,8,8
80,36,25,36
81,14,2,14
82,22,20,22
83,4,4,4
84,3,3,3
85,3,3,3
86,16,4,16
87,15,9,15
88,15,15,15
89,28,18,28
90,10,1,10
91,6,3,6
92,16,7,16
93,13,10,13
94,6,6,6
95,7,7,7
96,10,2,10
97,9,9,9
98,5,5,5
99,2,2,2
