,times_prey_known,times_pred_known,time_steps
0,16,16,16
1,19,10,19
2,33,28,33
3,16,3,16
4,4,1,4
5,8,8,8
6,8,8,8
7,8,2,8
8,9,5,9
9,11,9,11
10,12,3,12
11,45,34,45
12,1,1,1
13,18,14,18
14,8,8,8
15,31,16,31
16,16,15,16
17,17,12,17
18,14,10,14
19,23,13,23
20,10,10,10
21,7,7,7
22,13,9,13
23,11,10,11
24,17,9,17
25,14,7,14
26,10,2,10
27,9,9,9
28,21,14,21
29,1,1,1
30,14,1,14
31,16,2,16
32,20,20,20
33,10,9,10
34,17,6,17
35,1,1,1
36,17,17,17
37,14,1,14
38,18,4,18
39,14,14,14
40,15,11,15
41,16,9,16
42,6,6,6
43,1,1,1
44,18,16,18
45,7,7,7
46,7,7,7
47,27,14,27
48,21,20,21
49,1,1,1
50,29,12,29
51,15,2,15
52,2,2,2
53,13,13,13
54,19,14,19
55,6,4,6
56,36,27,36
57,19,19,19
58,11,6,11
59,5,4,5
60,17,17,17
61,19,13,19
62,16,4,16
63,12,4,12
64,1,1,1
65,10,8,10
66,22,20,22
67,17,16,17
68,12,12,12
69,27,16,27
70,17,5,17
71,12,10,12
72,18,8,18
73,24,15,24
74,28,15,28
75,25,22,25
76,6,6,6
77,1,1,1
78,17,8,17
79,5,2,5
80,6,6,6
81,13,12,13
82,13,2,13
83,3,3,3
84,1,1,1
85,15,2,15
86,12,12,12
87,15,4,15
88,10,10,10
89,1,1,1
90,36,24,36
91,23,14,23
92,14,7,14
93,7,7,7
94,1,1,1
95,18,7,18
96,10,10,10
97,5,5,5
98,14,3,14
99,26,16,26
