,times_prey_known,times_pred_known,time_steps
0,18,7,18
1,16,1,16
2,24,19,24
3,4,4,4
4,22,15,22
5,7,7,7
6,8,8,8
7,1,1,1
8,21,18,21
9,2,2,2
10,14,2,14
11,22,14,22
12,6,2,6
13,15,13,15
14,16,3,16
15,11,11,11
16,20,13,20
17,3,3,3
18,27,16,27
19,16,2,16
20,23,13,23
21,20,11,20
22,12,12,12
23,3,3,3
24,13,13,13
25,14,14,14
26,44,33,44
27,13,2,13
28,4,4,4
29,4,4,4
30,6,6,6
31,15,15,15
32,4,3,4
33,20,20,20
34,2,2,2
35,3,3,3
36,3,3,3
37,24,21,24
38,11,2,11
39,13,11,13
40,34,28,34
41,1,1,1
42,5,4,5
43,25,14,25
44,8,7,8
45,7,7,7
46,16,6,16
47,12,12,12
48,2,2,2
49,26,13,26
50,1,1,1
51,19,5,19
52,7,7,7
53,33,22,33
54,20,14,20
55,17,16,17
56,1,1,1
57,7,7,7
58,10,10,10
59,3,3,3
60,11,10,11
61,21,10,21
62,6,5,6
63,13,4,13
64,10,10,10
65,17,5,17
66,6,6,6
67,18,5,18
68,9,9,9
69,7,6,7
70,10,10,10
71,10,10,10
72,10,10,10
73,9,5,9
74,15,9,15
75,23,11,23
76,7,7,7
77,11,7,11
78,26,17,26
79,8,8,8
80,24,10,24
81,2,2,2
82,21,11,21
83,18,16,18
84,21,21,21
85,5,5,5
86,25,10,25
87,18,9,18
88,1,1,1
89,8,1,8
90,22,7,22
91,8,8,8
92,3,3,3
93,11,11,11
94,30,29,30
95,35,33,35
96,1,1,1
97,18,9,18
98,14,6,14
99,6,6,6
