,times_prey_known,times_pred_known,time_steps
0,14,14,14
1,5,4,5
2,13,7,13
3,27,15,27
4,17,10,17
5,26,15,26
6,16,15,16
7,11,2,11
8,19,9,19
9,22,12,22
10,17,16,17
11,20,18,20
12,8,8,8
13,13,1,13
14,11,11,11
15,22,11,22
16,28,15,28
17,5,5,5
18,15,15,15
19,15,4,15
20,22,10,22
21,25,23,25
22,27,15,27
23,34,18,34
24,5,5,5
25,17,7,17
26,10,10,10
27,15,4,15
28,6,5,6
29,7,7,7
30,24,11,24
31,3,3,3
32,3,3,3
33,14,1,14
34,9,9,9
35,7,7,7
36,17,6,17
37,2,2,2
38,4,4,4
39,21,12,21
40,7,7,7
41,13,2,13
42,28,16,28
43,14,5,14
44,3,3,3
45,2,2,2
46,24,24,24
47,25,13,25
48,1,1,1
49,3,3,3
50,7,7,7
51,1,1,1
52,9,9,9
53,25,19,25
54,15,3,15
55,2,1,2
56,1,1,1
57,3,1,3
58,15,4,15
59,12,2,12
60,14,13,14
61,9,9,9
62,5,2,5
63,4,1,4
64,15,2,15
65,18,7,18
66,24,24,24
67,8,8,8
68,4,4,4
69,1,1,1
70,13,13,13
71,8,8,8
72,14,12,14
73,5,4,5
74,15,2,15
75,8,6,8
76,28,27,28
77,10,10,10
78,18,18,18
79,6,6,6
80,1,1,1
81,1,1,1
82,4,4,4
83,14,3,14
84,1,1,1
85,18,11,18
86,7,5,7
87,6,6,6
88,30,18,30
89,6,5,6
90,6,6,6
91,11,11,11
92,14,1,14
93,13,13,13
94,16,11,16
95,4,3,4
96,3,3,3
97,19,4,19
98,22,10,22
99,23,23,23
