,times_prey_known,times_pred_known,time_steps
0,13,7,13
1,12,12,12
2,22,19,22
3,16,16,16
4,2,1,2
5,26,15,26
6,50,40,50
7,3,1,3
8,14,3,14
9,8,4,8
10,19,8,19
11,24,20,24
12,17,7,17
13,19,8,19
14,20,18,20
15,24,13,24
16,27,17,27
17,20,2,20
18,2,1,2
19,2,2,2
20,7,7,7
21,17,1,17
22,12,8,12
23,14,14,14
24,14,11,14
25,9,9,9
26,25,19,25
27,19,9,19
28,7,3,7
29,13,5,13
30,12,9,12
31,19,13,19
32,5,5,5
33,1,1,1
34,19,19,19
35,3,3,3
36,11,11,11
37,27,27,27
38,15,1,15
39,8,2,8
40,4,4,4
41,15,1,15
42,18,12,18
43,35,16,35
44,24,15,24
45,6,6,6
46,30,25,30
47,14,7,14
48,2,2,2
49,6,6,6
50,8,3,8
51,13,13,13
52,12,12,12
53,2,2,2
54,3,3,3
55,9,3,9
56,26,14,26
57,3,2,3
58,26,26,26
59,1,1,1
60,23,22,23
61,15,10,15
62,8,5,8
63,15,15,15
64,5,5,5
65,15,1,15
66,25,14,25
67,12,12,12
68,23,11,23
69,2,2,2
70,9,2,9
71,13,13,13
72,10,10,10
73,7,7,7
74,35,24,35
75,16,6,16
76,8,8,8
77,22,2,22
78,15,10,15
79,13,1,13
80,1,1,1
81,15,13,15
82,29,11,29
83,32,20,32
84,24,23,24
85,10,10,10
86,8,8,8
87,2,2,2
88,18,18,18
89,19,6,19
90,8,6,8
91,14,14,14
92,4,1,4
93,2,2,2
94,24,17,24
95,13,13,13
96,6,6,6
97,6,2,6
98,13,3,13
99,22,13,22
