,times_prey_known,times_pred_known,time_steps
0,11,9,11
1,32,23,32
2,16,16,16
3,20,8,20
4,20,17,20
5,1,1,1
6,8,1,8
7,33,29,33
8,12,12,12
9,12,12,12
10,7,2,7
11,14,4,14
12,11,11,11
13,11,10,11
14,5,5,5
15,6,1,6
16,8,8,8
17,26,15,26
18,11,11,11
19,16,7,16
20,18,8,18
21,4,4,4
22,3,3,3
23,18,7,18
24,4,4,4
25,6,3,6
26,14,2,14
27,6,4,6
28,20,19,20
29,26,24,26
30,13,2,13
31,15,9,15
32,9,9,9
33,16,3,16
34,6,6,6
35,22,14,22
36,13,1,13
37,9,9,9
38,26,17,26
39,16,10,16
40,9,6,9
41,8,8,8
42,9,8,9
43,13,7,13
44,2,2,2
45,29,17,29
46,15,11,15
47,7,4,7
48,24,19,24
49,16,15,16
50,3,3,3
51,15,5,15
52,13,1,13
53,4,3,4
54,11,10,11
55,13,11,13
56,19,7,19
57,14,14,14
58,17,5,17
59,19,5,19
60,11,2,11
61,22,22,22
62,4,4,4
63,1,1,1
64,24,6,24
65,15,5,15
66,14,14,14
67,18,12,18
68,13,11,13
69,18,3,18
70,6,3,6
71,2,2,2
72,22,10,22
73,22,18,22
74,16,14,16
75,8,8,8
76,1,1,1
77,5,5,5
78,12,12,12
79,25,16,25
80,6,6,6
81,25,18,25
82,1,1,1
83,21,5,21
84,5,5,5
85,21,13,21
86,22,12,22
87,10,1,10
88,7,7,7
89,25,21,25
90,3,3,3
91,19,19,19
92,3,3,3
93,14,4,14
94,6,6,6
95,7,2,7
96,30,19,30
97,10,10,10
98,11,11,11
99,18,16,18
