,times_prey_known,times_pred_known,time_steps
0,14,13,14
1,19,17,19
2,11,11,11
3,6,6,6
4,17,2,17
5,10,10,10
6,38,22,38
7,11,1,11
8,34,23,34
9,9,9,9
10,8,7,8
11,9,9,9
12,2,2,2
13,7,7,7
14,10,10,10
15,13,13,13
16,10,10,10
17,3,3,3
18,4,4,4
19,20,7,20
20,3,3,3
21,18,18,18
22,26,10,26
23,14,1,14
24,3,1,3
25,9,9,9
26,4,4,4
27,3,1,3
28,10,8,10
29,2,2,2
30,17,13,17
31,13,8,13
32,2,2,2
33,11,8,11
34,2,2,2
35,4,4,4
36,12,5,12
37,10,10,10
38,18,18,18
39,29,20,29
40,13,2,13
41,11,10,11
42,16,5,16
43,20,13,20
44,12,10,12
45,11,3,11
46,21,9,21
47,12,2,12
48,19,5,19
49,2,2,2
50,27,24,27
51,20,20,20
52,12,4,12
53,21,7,21
54,10,10,10
55,9,9,9
56,11,11,11
57,22,8,22
58,13,1,13
59,17,17,17
60,17,7,17
61,14,14,14
62,1,1,1
63,9,9,9
64,28,23,28
65,18,18,18
66,30,28,30
67,28,18,28
68,1,1,1
69,8,8,8
70,1,1,1
71,5,5,5
72,16,14,16
73,6,6,6
74,12,5,12
75,1,1,1
76,14,9,14
77,11,3,11
78,22,7,22
79,16,16,16
80,22,11,22
81,14,3,14
82,8,5,8
83,6,4,6
84,6,4,6
85,23,23,23
86,19,9,19
87,19,7,19
88,8,2,8
89,2,2,2
90,21,13,21
91,11,11,11
92,6,6,6
93,10,6,10
94,5,2,5
95,29,18,29
96,12,12,12
97,24,10,24
98,17,3,17
99,1,1,1
