,times_prey_known,times_pred_known,time_steps
0,10,7,10
1,18,12,18
2,29,27,29
3,16,11,16
4,8,5,8
5,3,2,3
6,20,3,20
7,19,11,19
8,37,28,37
9,11,8,11
10,5,2,5
11,4,4,4
12,14,6,14
13,14,4,14
14,4,4,4
15,9,9,9
16,14,3,14
17,22,10,22
18,20,16,20
19,15,4,15
20,17,12,17
21,15,15,15
22,12,12,12
23,19,7,19
24,1,1,1
25,4,3,4
26,16,13,16
27,2,2,2
28,7,7,7
29,23,14,23
30,33,32,33
31,5,5,5
32,14,1,14
33,7,7,7
34,19,4,19
35,9,3,9
36,17,17,17
37,12,8,12
38,13,10,13
39,20,4,20
40,28,16,28
41,25,18,25
42,10,10,10
43,5,5,5
44,21,7,21
45,6,3,6
46,13,2,13
47,15,15,15
48,17,16,17
49,17,5,17
50,5,4,5
51,19,17,19
52,27,23,27
53,20,15,20
54,13,5,13
55,20,16,20
56,21,11,21
57,9,9,9
58,11,2,11
59,7,7,7
60,18,8,18
61,9,9,9
62,21,11,21
63,11,10,11
64,18,14,18
65,17,15,17
66,4,2,4
67,26,15,26
68,4,4,4
69,22,15,22
70,10,10,10
71,6,4,6
72,17,8,17
73,2,2,2
74,13,6,13
75,15,3,15
76,15,11,15
77,7,5,7
78,12,12,12
79,12,1,12
80,48,25,48
81,23,12,23
82,7,6,7
83,5,5,5
84,1,1,1
85,13,1,13
86,4,4,4
87,23,22,23
88,11,11,11
89,16,12,16
90,12,4,12
91,16,15,16
92,19,18,19
93,18,18,18
94,9,9,9
95,19,17,19
96,9,9,9
97,1,1,1
98,9,8,9
99,10,5,10
