,times_prey_known,times_pred_known,time_steps
0,10,7,10
1,5,5,5
2,14,6,14
3,22,10,22
4,3,3,3
5,20,16,20
6,10,1,10
7,14,4,14
8,1,1,1
9,1,1,1
10,8,8,8
11,17,5,17
12,15,10,15
13,1,1,1
14,12,12,12
15,4,4,4
16,4,4,4
17,9,9,9
18,13,13,13
19,6,5,6
20,9,1,9
21,4,4,4
22,11,11,11
23,3,3,3
24,6,6,6
25,14,12,14
26,9,9,9
27,16,11,16
28,29,26,29
29,19,17,19
30,30,18,30
31,24,13,24
32,35,23,35
33,39,29,39
34,27,20,27
35,16,11,16
36,11,1,11
37,8,5,8
38,12,10,12
39,5,5,5
40,19,6,19
41,9,4,9
42,6,6,6
43,19,19,19
44,18,16,18
45,9,4,9
46,18,3,18
47,13,2,13
48,6,6,6
49,1,1,1
50,19,13,19
51,27,11,27
52,13,12,13
53,5,4,5
54,18,12,18
55,6,6,6
56,6,3,6
57,8,8,8
58,4,4,4
59,11,11,11
60,12,12,12
61,18,6,18
62,11,5,11
63,18,12,18
64,17,2,17
65,23,9,23
66,5,5,5
67,14,4,14
68,25,18,25
69,1,1,1
70,11,8,11
71,13,13,13
72,23,23,23
73,21,19,21
74,11,7,11
75,12,1,12
76,9,9,9
77,26,18,26
78,10,10,10
79,3,3,3
80,23,18,23
81,16,5,16
82,5,3,5
83,32,25,32
84,2,2,2
85,4,4,4
86,11,11,11
87,13,12,13
88,13,13,13
89,13,1,13
90,5,3,5
91,3,3,3
92,13,10,13
93,13,5,13
94,8,1,8
95,14,14,14
96,16,8,16
97,1,1,1
98,4,2,4
99,20,19,20
