,times_prey_known,times_pred_known,time_steps
0,30,30,30
1,19,12,19
2,4,4,4
3,25,13,25
4,17,5,17
5,2,2,2
6,38,27,38
7,26,15,26
8,14,2,14
9,8,7,8
10,17,10,17
11,20,8,20
12,5,4,5
13,9,9,9
14,14,10,14
15,22,14,22
16,6,6,6
17,8,8,8
18,5,5,5
19,21,3,21
20,12,12,12
21,6,6,6
22,15,1,15
23,8,8,8
24,15,5,15
25,14,1,14
26,1,1,1
27,10,5,10
28,13,9,13
29,12,12,12
30,1,1,1
31,5,5,5
32,5,5,5
33,16,13,16
34,26,25,26
35,3,3,3
36,27,17,27
37,5,5,5
38,18,3,18
39,7,7,7
40,4,3,4
41,37,28,37
42,18,5,18
43,7,4,7
44,15,15,15
45,6,4,6
46,6,5,6
47,22,14,22
48,10,10,10
49,12,3,12
50,3,3,3
51,9,1,9
52,2,1,2
53,24,14,24
54,7,6,7
55,3,1,3
56,9,2,9
57,1,1,1
58,8,5,8
59,9,9,9
60,6,6,6
61,23,8,23
62,9,9,9
63,15,15,15
64,12,11,12
65,13,1,13
66,7,7,7
67,24,23,24
68,10,9,10
69,16,8,16
70,21,10,21
71,11,11,11
72,7,4,7
73,18,2,18
74,3,3,3
75,28,12,28
76,10,2,10
77,16,16,16
78,23,18,23
79,1,1,1
80,4,4,4
81,13,3,13
82,15,4,15
83,10,10,10
84,4,4,4
85,16,6,16
86,19,10,19
87,21,9,21
88,17,17,17
89,6,6,6
90,8,6,8
91,20,16,20
92,12,10,12
93,5,4,5
94,6,6,6
95,13,12,13
96,7,7,7
97,2,2,2
98,10,10,10
99,23,7,23
