,times_prey_known,times_pred_known,time_steps
0,4,4,4
1,9,9,9
2,3,3,3
3,14,9,14
4,3,3,3
5,1,1,1
6,16,4,16
7,7,7,7
8,10,3,10
9,7,7,7
10,5,5,5
11,14,10,14
12,12,11,12
13,18,4,18
14,16,15,16
15,3,3,3
16,23,10,23
17,1,1,1
18,27,22,27
19,9,9,9
20,14,12,14
21,2,1,2
22,21,15,21
23,24,12,24
24,11,10,11
25,3,3,3
26,9,7,9
27,16,4,16
28,5,5,5
29,21,14,21
30,14,1,14
31,24,13,24
32,12,7,12
33,4,4,4
34,25,23,25
35,6,6,6
36,6,4,6
37,9,9,9
38,18,6,18
39,5,5,5
40,22,14,22
41,2,2,2
42,26,24,26
43,3,3,3
44,1,1,1
45,17,7,17
46,3,3,3
47,23,16,23
48,9,1,9
49,5,5,5
50,13,12,13
51,13,13,13
52,11,9,11
53,16,11,16
54,4,4,4
55,21,11,21
56,16,2,16
57,3,3,3
58,23,11,23
59,10,2,10
60,21,10,21
61,10,10,10
62,8,3,8
63,1,1,1
64,15,5,15
65,7,7,7
66,22,20,22
67,15,14,15
68,1,1,1
69,6,2,6
70,33,19,33
71,3,3,3
72,22,8,22
73,14,3,14
74,1,1,1
75,21,7,21
76,13,2,13
77,14,11,14
78,2,2,2
79,5,5,5
80,8,4,8
81,16,16,16
82,2,2,2
83,12,12,12
84,21,21,21
85,8,8,8
86,12,3,12
87,1,1,1
88,13,13,13
89,9,9,9
90,7,1,7
91,7,7,7
92,1,1,1
93,11,11,11
94,5,5,5
95,23,22,23
96,8,8,8
97,3,3,3
98,7,7,7
99,20,18,20
