,times_prey_known,times_pred_known,time_steps
0,4,4,4
1,2,2,2
2,10,1,10
3,12,12,12
4,10,6,10
5,24,15,24
6,7,7,7
7,21,19,21
8,1,1,1
9,2,2,2
10,10,1,10
11,2,1,2
12,11,5,11
13,17,5,17
14,7,7,7
15,10,9,10
16,21,10,21
17,10,3,10
18,5,5,5
19,11,8,11
20,3,3,3
21,16,14,16
22,20,11,20
23,15,14,15
24,27,15,27
25,2,2,2
26,13,13,13
27,15,15,15
28,20,7,20
29,1,1,1
30,19,16,19
31,4,4,4
32,3,3,3
33,8,8,8
34,5,5,5
35,4,4,4
36,8,5,8
37,4,4,4
38,11,11,11
39,2,2,2
40,12,2,12
41,5,5,5
42,8,7,8
43,19,7,19
44,5,5,5
45,15,3,15
46,18,18,18
47,3,1,3
48,8,6,8
49,18,7,18
50,13,3,13
51,18,11,18
52,1,1,1
53,16,3,16
54,20,17,20
55,5,5,5
56,6,1,6
57,21,21,21
58,4,2,4
59,8,2,8
60,15,2,15
61,5,5,5
62,9,9,9
63,5,5,5
64,17,7,17
65,4,4,4
66,13,13,13
67,3,3,3
68,16,7,16
69,13,4,13
70,1,1,1
71,26,17,26
72,6,5,6
73,2,2,2
74,27,17,27
75,22,22,22
76,26,24,26
77,16,16,16
78,18,17,18
79,18,4,18
80,4,4,4
81,14,14,14
82,5,5,5
83,1,1,1
84,19,3,19
85,8,6,8
86,23,8,23
87,15,3,15
88,10,10,10
89,22,21,22
90,14,12,14
91,8,7,8
92,13,12,13
93,17,14,17
94,23,23,23
95,4,4,4
96,14,5,14
97,9,9,9
98,16,15,16
99,21,10,21
