,times_prey_known,times_pred_known,time_steps
0,1,1,1
1,14,2,14
2,22,6,22
3,3,3,3
4,10,9,10
5,6,6,6
6,18,17,18
7,20,15,20
8,6,1,6
9,22,21,22
10,19,17,19
11,22,16,22
12,10,2,10
13,17,7,17
14,23,15,23
15,28,18,28
16,6,6,6
17,5,2,5
18,23,23,23
19,13,13,13
20,26,17,26
21,3,3,3
22,5,3,5
23,10,5,10
24,24,24,24
25,24,21,24
26,6,6,6
27,8,6,8
28,11,3,11
29,14,2,14
30,27,26,27
31,22,19,22
32,10,1,10
33,19,5,19
34,11,11,11
35,23,23,23
36,5,5,5
37,5,5,5
38,10,10,10
39,17,10,17
40,19,6,19
41,5,5,5
42,37,30,37
43,1,1,1
44,25,15,25
45,10,1,10
46,14,14,14
47,28,14,28
48,13,2,13
49,7,7,7
50,3,3,3
51,24,13,24
52,24,16,24
53,11,2,11
54,11,1,11
55,18,12,18
56,12,9,12
57,1,1,1
58,7,3,7
59,18,9,18
60,3,1,3
61,8,5,8
62,22,18,22
63,4,4,4
64,14,14,14
65,13,13,13
66,8,4,8
67,17,15,17
68,16,3,16
69,19,19,19
70,16,4,16
71,7,7,7
72,3,1,3
73,24,24,24
74,23,12,23
75,11,11,11
76,29,11,29
77,17,16,17
78,8,8,8
79,12,4,12
80,10,10,10
81,33,18,33
82,14,2,14
83,11,11,11
84,14,2,14
85,26,14,26
86,8,8,8
87,5,5,5
88,1,1,1
89,8,8,8
90,8,8,8
91,8,8,8
92,3,3,3
93,24,24,24
94,10,7,10
95,5,1,5
96,4,1,4
97,11,2,11
98,4,4,4
99,19,19,19
