,times_prey_known,times_pred_known,time_steps
0,1,7,7
1,1,4,4
2,1,1,1
3,5,30,30
4,0,7,7
5,1,27,27
6,1,2,2
7,0,15,15
8,0,21,21
9,3,40,40
10,5,40,40
11,4,41,41
12,5,29,29
13,4,28,28
14,1,12,12
15,0,1,1
16,0,1,1
17,0,8,8
18,2,40,40
19,0,2,2
20,1,35,35
21,4,33,33
22,2,20,20
23,1,17,17
24,1,10,10
25,1,3,3
26,0,15,15
27,3,44,44
28,3,24,24
29,0,2,2
30,2,45,45
31,0,24,24
32,0,8,8
33,0,41,41
34,1,1,1
35,1,44,44
36,1,18,18
37,4,27,27
38,3,33,33
39,3,35,35
40,0,19,19
41,0,2,2
42,0,19,19
43,0,9,9
44,2,3,3
45,4,25,25
46,0,8,8
47,1,19,19
48,1,1,1
49,0,21,21
50,2,21,21
51,0,17,17
52,1,15,15
53,1,20,20
54,2,58,58
55,0,16,16
56,0,41,41
57,2,10,10
58,0,12,12
59,3,35,35
60,1,9,9
61,4,20,20
62,0,4,4
63,2,33,33
64,1,78,78
65,1,11,11
66,1,40,40
67,1,10,10
68,1,14,14
69,1,8,8
70,0,20,20
71,0,12,12
72,1,4,4
73,0,34,34
74,3,29,29
75,1,9,9
76,9,29,29
77,0,16,16
78,1,13,13
79,2,23,23
80,0,14,14
81,0,4,4
82,1,3,3
83,2,40,40
84,0,23,23
85,2,26,26
86,3,25,25
87,2,36,36
88,0,16,16
89,0,17,17
90,3,31,31
91,0,2,2
92,1,28,28
93,3,24,24
94,3,48,48
95,1,3,3
96,5,40,40
97,1,18,18
98,1,18,18
99,4,25,25
