,times_prey_known,times_pred_known,time_steps
0,0,12,12
1,3,84,84
2,0,17,17
3,1,13,13
4,5,36,36
5,7,20,20
6,1,15,15
7,0,25,25
8,3,32,32
9,1,33,33
10,2,3,3
11,0,22,22
12,3,23,23
13,3,8,8
14,3,28,28
15,1,17,17
16,0,5,5
17,1,1,1
18,1,10,10
19,1,10,10
20,1,11,11
21,1,10,10
22,5,20,20
23,1,25,25
24,3,22,22
25,4,19,19
26,0,16,16
27,2,15,15
28,3,31,31
29,3,9,9
30,2,19,19
31,4,20,20
32,2,44,44
33,5,39,39
34,3,7,7
35,2,22,22
36,0,34,34
37,1,48,48
38,2,5,5
39,3,46,46
40,4,29,29
41,2,17,17
42,1,11,11
43,0,52,52
44,2,74,74
45,1,50,50
46,1,21,21
47,1,9,9
48,1,10,10
49,0,19,19
50,3,18,18
51,3,27,27
52,5,22,22
53,4,43,43
54,1,28,28
55,0,3,3
56,0,4,4
57,1,25,25
58,1,11,11
59,1,37,37
60,0,34,34
61,1,10,10
62,0,12,12
63,1,11,11
64,1,35,35
65,7,28,28
66,1,11,11
67,8,43,43
68,2,15,15
69,0,49,49
70,2,19,19
71,1,7,7
72,2,7,7
73,3,38,38
74,5,16,16
75,3,41,41
76,0,4,4
77,9,48,48
78,3,25,25
79,1,4,4
80,0,46,46
81,1,29,29
82,1,52,52
83,1,8,8
84,0,18,18
85,0,13,13
86,2,10,10
87,1,8,8
88,0,10,10
89,5,53,53
90,3,24,24
91,1,15,15
92,0,14,14
93,3,15,15
94,7,53,53
95,5,14,14
96,2,61,61
97,1,23,23
98,3,3,3
99,1,14,14
