,times_prey_known,times_pred_known,time_steps
0,5,29,29
1,1,10,10
2,4,12,12
3,1,1,1
4,0,17,17
5,2,27,27
6,0,2,2
7,1,19,19
8,3,21,21
9,0,26,26
10,4,39,39
11,5,38,38
12,0,10,10
13,1,57,57
14,0,31,31
15,1,17,17
16,0,17,17
17,4,9,9
18,2,42,42
19,11,54,54
20,1,6,6
21,1,8,8
22,1,8,8
23,10,47,47
24,0,1,1
25,4,21,21
26,5,31,31
27,0,41,41
28,0,15,15
29,1,6,6
30,1,7,7
31,0,2,2
32,0,8,8
33,0,15,15
34,1,3,3
35,2,7,7
36,0,27,27
37,1,19,19
38,1,9,9
39,0,8,8
40,1,12,12
41,0,49,49
42,9,28,28
43,2,21,21
44,5,25,25
45,0,16,16
46,1,12,12
47,0,2,2
48,0,2,2
49,3,29,29
50,1,16,16
51,1,19,19
52,0,8,8
53,4,29,29
54,0,15,15
55,1,22,22
56,4,23,23
57,0,7,7
58,1,12,12
59,1,24,24
60,1,44,44
61,3,28,28
62,2,25,25
63,1,23,23
64,4,12,12
65,0,43,43
66,1,24,24
67,2,29,29
68,1,25,25
69,0,14,14
70,0,7,7
71,0,6,6
72,1,39,39
73,4,33,33
74,3,26,26
75,1,11,11
76,0,31,31
77,1,15,15
78,0,2,2
79,1,18,18
80,0,4,4
81,3,34,34
82,2,22,22
83,1,5,5
84,5,29,29
85,0,8,8
86,1,7,7
87,1,11,11
88,10,71,71
89,1,24,24
90,2,45,45
91,5,40,40
92,0,39,39
93,0,6,6
94,1,35,35
95,2,20,20
96,0,12,12
97,3,34,34
98,3,17,17
99,3,11,11
