,times_prey_known,times_pred_known,time_steps
0,1,11,11
1,1,14,14
2,0,17,17
3,1,41,41
4,1,14,14
5,1,6,6
6,1,7,7
7,3,24,24
8,1,3,3
9,0,37,37
10,3,18,18
11,2,80,80
12,1,22,22
13,3,25,25
14,2,23,23
15,0,8,8
16,1,18,18
17,3,8,8
18,0,6,6
19,9,45,45
20,0,36,36
21,1,12,12
22,1,33,33
23,1,2,2
24,0,11,11
25,4,27,27
26,1,3,3
27,4,13,13
28,5,35,35
29,3,51,51
30,1,7,7
31,6,111,111
32,4,46,46
33,1,3,3
34,0,9,9
35,3,22,22
36,2,12,12
37,0,38,38
38,1,28,28
39,0,13,13
40,1,20,20
41,0,10,10
42,1,2,2
43,0,14,14
44,0,18,18
45,1,7,7
46,2,25,25
47,4,43,43
48,1,2,2
49,0,10,10
50,0,13,13
51,4,11,11
52,5,13,13
53,1,38,38
54,6,14,14
55,1,17,17
56,0,4,4
57,2,22,22
58,2,24,24
59,1,23,23
60,1,12,12
61,0,8,8
62,0,13,13
63,1,1,1
64,0,13,13
65,0,33,33
66,0,18,18
67,0,19,19
68,0,16,16
69,0,15,15
70,4,31,31
71,3,33,33
72,6,25,25
73,0,31,31
74,2,36,36
75,5,44,44
76,6,29,29
77,1,17,17
78,1,8,8
79,1,12,12
80,1,13,13
81,0,33,33
82,0,27,27
83,0,11,11
84,4,14,14
85,2,59,59
86,4,17,17
87,1,2,2
88,7,16,16
89,1,10,10
90,1,32,32
91,2,52,52
92,3,21,21
93,0,5,5
94,0,1,1
95,7,27,27
96,0,24,24
97,4,24,24
98,1,6,6
99,0,31,31
