,times_prey_known,times_pred_known,time_steps
0,1,7,7
1,1,11,11
2,0,7,7
3,4,46,46
4,3,20,20
5,3,26,26
6,1,3,3
7,0,20,20
8,3,11,11
9,2,11,11
10,2,34,34
11,3,6,6
12,1,20,20
13,0,24,24
14,0,18,18
15,0,29,29
16,1,12,12
17,0,1,1
18,3,18,18
19,0,1,1
20,7,20,20
21,2,4,4
22,0,25,25
23,3,67,67
24,0,14,14
25,6,14,14
26,8,33,33
27,0,5,5
28,4,16,16
29,3,46,46
30,2,10,10
31,0,35,35
32,2,22,22
33,1,8,8
34,1,23,23
35,1,2,2
36,2,11,11
37,5,32,32
38,0,37,37
39,1,5,5
40,1,33,33
41,1,15,15
42,0,26,26
43,1,6,6
44,3,14,14
45,6,23,23
46,4,10,10
47,2,10,10
48,14,82,82
49,2,14,14
50,3,22,22
51,0,34,34
52,9,19,19
53,1,20,20
54,2,23,23
55,1,30,30
56,1,34,34
57,1,5,5
58,2,37,37
59,4,41,41
60,1,97,97
61,0,25,25
62,0,16,16
63,3,19,19
64,9,37,37
65,1,5,5
66,1,26,26
67,1,8,8
68,4,18,18
69,1,24,24
70,1,3,3
71,3,20,20
72,1,7,7
73,4,38,38
74,2,40,40
75,1,19,19
76,0,17,17
77,2,17,17
78,1,3,3
79,2,57,57
80,12,39,39
81,1,17,17
82,0,24,24
83,1,4,4
84,1,4,4
85,6,40,40
86,8,28,28
87,1,10,10
88,1,5,5
89,1,7,7
90,0,8,8
91,2,16,16
92,0,18,18
93,2,18,18
94,1,47,47
95,5,12,12
96,1,5,5
97,1,41,41
98,1,16,16
99,0,35,35
