,times_prey_known,times_pred_known,time_steps
0,1,1,1
1,1,14,14
2,2,18,18
3,1,2,2
4,1,28,28
5,1,1,1
6,3,12,12
7,1,24,24
8,0,5,5
9,0,85,85
10,0,40,40
11,3,11,11
12,3,5,5
13,2,15,15
14,0,22,22
15,1,27,27
16,0,1,1
17,0,6,6
18,1,27,27
19,5,8,8
20,1,18,18
21,0,16,16
22,1,10,10
23,1,1,1
24,5,33,33
25,1,21,21
26,1,41,41
27,0,1,1
28,0,18,18
29,0,103,103
30,1,14,14
31,1,45,45
32,2,29,29
33,5,36,36
34,2,18,18
35,1,10,10
36,0,11,11
37,5,32,32
38,6,34,34
39,0,4,4
40,1,12,12
41,1,8,8
42,0,24,24
43,1,22,22
44,3,16,16
45,2,5,5
46,2,12,12
47,1,15,15
48,1,30,30
49,3,91,91
50,1,6,6
51,3,4,4
52,0,19,19
53,4,30,30
54,0,21,21
55,3,20,20
56,1,24,24
57,4,22,22
58,1,38,38
59,4,18,18
60,1,29,29
61,0,30,30
62,6,63,63
63,1,4,4
64,2,10,10
65,0,8,8
66,2,32,32
67,2,58,58
68,0,34,34
69,3,58,58
70,0,8,8
71,11,39,39
72,1,26,26
73,1,9,9
74,0,34,34
75,1,46,46
76,3,14,14
77,0,30,30
78,0,15,15
79,0,12,12
80,1,4,4
81,4,14,14
82,0,18,18
83,0,6,6
84,3,30,30
85,0,6,6
86,1,4,4
87,1,23,23
88,1,14,14
89,0,3,3
90,1,23,23
91,3,31,31
92,0,17,17
93,1,19,19
94,8,26,26
95,0,8,8
96,0,76,76
97,0,8,8
98,7,17,17
99,0,1,1
