,times_prey_known,times_pred_known,time_steps
0,1,13,13
1,2,10,10
2,7,77,77
3,0,13,13
4,3,20,20
5,1,30,30
6,0,4,4
7,3,72,72
8,2,3,3
9,2,45,45
10,1,35,35
11,5,63,63
12,1,11,11
13,0,16,16
14,1,66,66
15,1,10,10
16,1,18,18
17,3,10,10
18,2,32,32
19,2,44,44
20,2,12,12
21,2,19,19
22,0,3,3
23,1,40,40
24,0,4,4
25,0,4,4
26,1,55,55
27,0,78,78
28,2,37,37
29,1,27,27
30,7,29,29
31,1,17,17
32,1,19,19
33,0,4,4
34,2,33,33
35,2,21,21
36,0,7,7
37,1,19,19
38,0,31,31
39,2,27,27
40,0,4,4
41,1,2,2
42,1,13,13
43,3,20,20
44,2,32,32
45,4,41,41
46,4,20,20
47,0,82,82
48,5,11,11
49,1,29,29
50,1,6,6
51,1,78,78
52,0,24,24
53,3,34,34
54,0,14,14
55,0,32,32
56,5,14,14
57,1,4,4
58,1,29,29
59,1,41,41
60,0,30,30
61,1,20,20
62,8,44,44
63,1,17,17
64,2,69,69
65,6,15,15
66,1,7,7
67,7,27,27
68,0,8,8
69,1,28,28
70,0,14,14
71,1,16,16
72,1,7,7
73,2,16,16
74,1,26,26
75,9,64,64
76,1,39,39
77,2,29,29
78,2,62,62
79,1,2,2
80,5,38,38
81,1,28,28
82,1,4,4
83,0,4,4
84,1,17,17
85,2,11,11
86,5,26,26
87,5,22,22
88,7,117,117
89,1,12,12
90,1,88,88
91,5,72,72
92,1,37,37
93,0,11,11
94,0,3,3
95,0,5,5
96,5,18,18
97,0,2,2
98,1,9,9
99,5,59,59
