,times_prey_known,times_pred_known,time_steps
0,1,29,29
1,2,32,32
2,2,23,23
3,2,18,18
4,4,26,26
5,3,24,24
6,1,17,17
7,4,30,30
8,1,20,20
9,0,49,49
10,1,44,44
11,1,5,5
12,0,1,1
13,1,51,51
14,1,25,25
15,0,20,20
16,4,29,29
17,0,5,5
18,1,14,14
19,0,3,3
20,1,56,56
21,1,1,1
22,0,13,13
23,1,31,31
24,1,19,19
25,1,2,2
26,1,17,17
27,1,24,24
28,0,8,8
29,2,27,27
30,1,31,31
31,1,11,11
32,1,6,6
33,3,16,16
34,3,38,38
35,4,30,30
36,1,16,16
37,4,92,92
38,1,27,27
39,1,11,11
40,2,42,42
41,2,15,15
42,1,16,16
43,1,2,2
44,1,17,17
45,0,44,44
46,0,13,13
47,5,21,21
48,0,33,33
49,0,19,19
50,0,1,1
51,4,42,42
52,1,35,35
53,6,65,65
54,1,22,22
55,2,35,35
56,0,18,18
57,1,11,11
58,4,26,26
59,1,46,46
60,3,12,12
61,4,71,71
62,0,6,6
63,3,11,11
64,3,28,28
65,4,28,28
66,3,18,18
67,1,11,11
68,3,39,39
69,4,43,43
70,1,1,1
71,2,50,50
72,3,29,29
73,0,1,1
74,0,9,9
75,1,41,41
76,5,25,25
77,3,35,35
78,3,83,83
79,2,20,20
80,3,23,23
81,0,33,33
82,5,28,28
83,0,2,2
84,1,13,13
85,0,18,18
86,3,28,28
87,1,13,13
88,1,16,16
89,2,26,26
90,2,7,7
91,5,10,10
92,0,21,21
93,0,3,3
94,0,40,40
95,2,70,70
96,0,23,23
97,5,35,35
98,1,1,1
99,1,35,35
