,times_prey_known,times_pred_known,time_steps
0,0,9,9
1,3,21,21
2,2,12,12
3,0,6,6
4,1,2,2
5,0,9,9
6,0,21,21
7,0,11,11
8,1,27,27
9,10,57,57
10,3,44,44
11,0,1,1
12,2,31,31
13,1,14,14
14,0,29,29
15,1,42,42
16,2,21,21
17,0,53,53
18,0,5,5
19,1,18,18
20,4,16,16
21,1,4,4
22,3,16,16
23,1,2,2
24,0,39,39
25,0,11,11
26,1,5,5
27,3,82,82
28,0,10,10
29,0,8,8
30,2,15,15
31,0,4,4
32,3,20,20
33,4,31,31
34,0,32,32
35,8,45,45
36,5,29,29
37,0,27,27
38,0,3,3
39,1,24,24
40,1,18,18
41,0,2,2
42,6,28,28
43,6,38,38
44,0,26,26
45,3,25,25
46,1,1,1
47,1,39,39
48,3,26,26
49,0,2,2
50,1,21,21
51,2,16,16
52,0,4,4
53,1,20,20
54,0,27,27
55,1,28,28
56,1,3,3
57,0,44,44
58,0,16,16
59,2,4,4
60,4,39,39
61,4,26,26
62,1,20,20
63,1,3,3
64,1,38,38
65,1,46,46
66,1,16,16
67,2,12,12
68,4,20,20
69,0,29,29
70,0,19,19
71,1,29,29
72,5,22,22
73,1,60,60
74,0,21,21
75,1,7,7
76,0,1,1
77,1,21,21
78,1,45,45
79,0,8,8
80,1,4,4
81,0,84,84
82,0,6,6
83,8,57,57
84,1,19,19
85,4,47,47
86,1,25,25
87,0,9,9
88,3,47,47
89,1,35,35
90,2,25,25
91,1,24,24
92,1,36,36
93,1,26,26
94,2,16,16
95,1,15,15
96,4,40,40
97,1,11,11
98,4,54,54
99,4,33,33
