,times_prey_known,times_pred_known,time_steps
0,5,16,16
1,1,27,27
2,1,29,29
3,0,39,39
4,0,41,41
5,0,8,8
6,2,42,42
7,1,2,2
8,0,21,21
9,1,44,44
10,2,10,10
11,5,38,38
12,1,4,4
13,1,24,24
14,1,54,54
15,0,6,6
16,1,9,9
17,7,21,21
18,0,8,8
19,1,12,12
20,0,7,7
21,4,15,15
22,1,18,18
23,6,31,31
24,1,39,39
25,2,14,14
26,4,25,25
27,1,16,16
28,1,9,9
29,9,26,26
30,2,20,20
31,2,14,14
32,2,33,33
33,1,4,4
34,1,37,37
35,0,6,6
36,3,31,31
37,2,31,31
38,2,45,45
39,3,39,39
40,3,10,10
41,0,1,1
42,1,13,13
43,1,14,14
44,3,29,29
45,1,1,1
46,0,19,19
47,0,5,5
48,2,20,20
49,0,6,6
50,1,15,15
51,2,61,61
52,3,34,34
53,1,26,26
54,0,47,47
55,5,25,25
56,0,3,3
57,1,21,21
58,4,60,60
59,2,32,32
60,0,17,17
61,0,11,11
62,1,5,5
63,0,1,1
64,2,11,11
65,1,6,6
66,4,15,15
67,7,24,24
68,1,16,16
69,1,1,1
70,0,2,2
71,0,13,13
72,3,5,5
73,2,30,30
74,0,40,40
75,1,9,9
76,1,20,20
77,1,8,8
78,0,1,1
79,5,25,25
80,2,27,27
81,0,14,14
82,0,13,13
83,0,7,7
84,0,14,14
85,4,13,13
86,0,40,40
87,2,3,3
88,1,15,15
89,2,5,5
90,3,32,32
91,1,2,2
92,6,40,40
93,1,2,2
94,0,14,14
95,5,28,28
96,0,7,7
97,2,28,28
98,1,8,8
99,0,27,27
