,times_prey_known,times_pred_known,time_steps
0,2,52,52
1,0,10,10
2,0,43,43
3,1,1,1
4,3,22,22
5,0,5,5
6,2,23,23
7,1,30,30
8,4,20,20
9,0,33,33
10,4,25,25
11,0,4,4
12,0,47,47
13,3,63,63
14,0,14,14
15,2,30,30
16,1,11,11
17,1,60,60
18,0,13,13
19,0,21,21
20,0,7,7
21,2,28,28
22,0,4,4
23,1,5,5
24,0,3,3
25,0,9,9
26,0,2,2
27,1,9,9
28,1,15,15
29,6,24,24
30,5,32,32
31,1,11,11
32,0,7,7
33,1,18,18
34,0,37,37
35,0,23,23
36,0,16,16
37,1,19,19
38,5,31,31
39,2,16,16
40,2,39,39
41,3,36,36
42,1,29,29
43,0,9,9
44,3,26,26
45,0,15,15
46,2,47,47
47,1,19,19
48,4,36,36
49,1,59,59
50,4,19,19
51,1,27,27
52,1,9,9
53,3,16,16
54,1,26,26
55,1,6,6
56,2,47,47
57,0,1,1
58,1,20,20
59,0,45,45
60,1,4,4
61,0,13,13
62,4,20,20
63,3,28,28
64,2,31,31
65,4,46,46
66,1,33,33
67,0,24,24
68,1,43,43
69,0,1,1
70,1,2,2
71,1,11,11
72,1,11,11
73,1,5,5
74,1,13,13
75,0,37,37
76,0,19,19
77,1,8,8
78,0,46,46
79,1,16,16
80,2,33,33
81,4,14,14
82,0,16,16
83,1,8,8
84,0,40,40
85,3,19,19
86,5,22,22
87,0,24,24
88,2,34,34
89,1,17,17
90,0,6,6
91,0,48,48
92,1,7,7
93,6,44,44
94,3,39,39
95,0,10,10
96,3,23,23
97,6,59,59
98,0,6,6
99,5,15,15
