,times_prey_known,times_pred_known,time_steps
0,1,53,53
1,3,13,13
2,1,11,11
3,2,36,36
4,6,19,19
5,2,16,16
6,9,24,24
7,8,42,42
8,1,35,35
9,4,37,37
10,2,51,51
11,3,18,18
12,5,14,14
13,2,21,21
14,0,5,5
15,6,25,25
16,1,15,15
17,4,7,7
18,0,13,13
19,1,6,6
20,2,10,10
21,3,52,52
22,0,9,9
23,1,46,46
24,2,11,11
25,3,26,26
26,1,6,6
27,7,34,34
28,0,8,8
29,11,44,44
30,1,8,8
31,1,16,16
32,5,30,30
33,0,25,25
34,3,25,25
35,1,23,23
36,1,23,23
37,0,38,38
38,1,31,31
39,1,75,75
40,2,21,21
41,2,6,6
42,6,67,67
43,3,39,39
44,1,16,16
45,5,38,38
46,3,39,39
47,3,41,41
48,8,57,57
49,2,33,33
50,1,23,23
51,3,33,33
52,1,33,33
53,4,25,25
54,1,8,8
55,0,8,8
56,4,71,71
57,0,7,7
58,0,7,7
59,0,6,6
60,4,16,16
61,1,57,57
62,1,11,11
63,3,47,47
64,1,3,3
65,3,26,26
66,3,27,27
67,1,33,33
68,0,17,17
69,5,31,31
70,1,3,3
71,5,38,38
72,3,17,17
73,0,10,10
74,1,13,13
75,2,32,32
76,1,7,7
77,3,24,24
78,0,5,5
79,5,48,48
80,0,21,21
81,2,12,12
82,7,134,134
83,8,53,53
84,6,23,23
85,1,28,28
86,1,30,30
87,3,14,14
88,0,5,5
89,1,5,5
90,1,31,31
91,1,66,66
92,0,34,34
93,1,8,8
94,0,23,23
95,1,29,29
96,0,17,17
97,3,19,19
98,1,30,30
99,2,53,53
