,times_prey_known,times_pred_known,time_steps
0,4,26,26
1,3,13,13
2,1,1,1
3,1,5,5
4,1,19,19
5,3,41,41
6,0,31,31
7,2,16,16
8,5,41,41
9,3,57,57
10,0,4,4
11,0,11,11
12,1,21,21
13,0,15,15
14,1,41,41
15,1,16,16
16,1,9,9
17,3,13,13
18,2,31,31
19,5,15,15
20,1,49,49
21,0,30,30
22,0,29,29
23,0,10,10
24,1,5,5
25,0,10,10
26,2,21,21
27,0,9,9
28,0,28,28
29,6,99,99
30,1,1,1
31,1,9,9
32,1,25,25
33,3,18,18
34,1,38,38
35,7,45,45
36,2,9,9
37,0,50,50
38,1,1,1
39,0,6,6
40,5,25,25
41,3,16,16
42,4,24,24
43,0,23,23
44,4,50,50
45,2,15,15
46,0,12,12
47,1,6,6
48,8,67,67
49,0,3,3
50,4,25,25
51,8,55,55
52,6,22,22
53,3,20,20
54,0,7,7
55,5,68,68
56,0,10,10
57,0,9,9
58,4,22,22
59,0,41,41
60,1,23,23
61,3,18,18
62,1,46,46
63,0,7,7
64,2,39,39
65,0,40,40
66,1,37,37
67,2,57,57
68,0,18,18
69,0,14,14
70,1,16,16
71,0,9,9
72,4,62,62
73,0,3,3
74,7,16,16
75,0,17,17
76,1,21,21
77,1,13,13
78,0,16,16
79,4,34,34
80,1,29,29
81,1,12,12
82,3,8,8
83,1,13,13
84,3,34,34
85,1,15,15
86,0,2,2
87,0,25,25
88,0,5,5
89,0,30,30
90,7,38,38
91,1,18,18
92,1,26,26
93,0,2,2
94,0,19,19
95,3,20,20
96,6,25,25
97,1,5,5
98,5,16,16
99,0,49,49
