,times_prey_known,times_pred_known,time_steps
0,0,7,7
1,1,34,34
2,3,52,52
3,0,7,7
4,2,52,52
5,1,10,10
6,0,20,20
7,1,32,32
8,0,3,3
9,2,21,21
10,2,13,13
11,0,1,1
12,1,1,1
13,5,24,24
14,1,26,26
15,2,10,10
16,1,54,54
17,6,25,25
18,5,13,13
19,2,53,53
20,1,40,40
21,1,8,8
22,1,11,11
23,2,25,25
24,0,26,26
25,4,18,18
26,0,1,1
27,3,29,29
28,0,26,26
29,8,29,29
30,1,15,15
31,4,104,104
32,2,12,12
33,1,176,176
34,2,35,35
35,1,42,42
36,2,17,17
37,0,14,14
38,1,12,12
39,5,19,19
40,8,28,28
41,1,41,41
42,1,19,19
43,0,12,12
44,0,5,5
45,0,9,9
46,0,35,35
47,1,6,6
48,2,41,41
49,0,4,4
50,4,26,26
51,3,63,63
52,0,6,6
53,0,14,14
54,1,9,9
55,4,22,22
56,2,17,17
57,1,26,26
58,0,10,10
59,1,10,10
60,0,25,25
61,9,20,20
62,3,17,17
63,1,25,25
64,1,19,19
65,1,20,20
66,2,11,11
67,0,31,31
68,1,46,46
69,0,13,13
70,0,11,11
71,0,1,1
72,1,5,5
73,2,31,31
74,0,19,19
75,1,4,4
76,3,60,60
77,7,26,26
78,4,24,24
79,1,1,1
80,13,38,38
81,1,7,7
82,2,21,21
83,1,29,29
84,0,61,61
85,4,20,20
86,1,2,2
87,1,37,37
88,1,4,4
89,0,38,38
90,0,23,23
91,4,15,15
92,3,21,21
93,4,30,30
94,6,57,57
95,1,9,9
96,1,22,22
97,2,135,135
98,1,1,1
99,0,20,20
