,times_prey_known,times_pred_known,time_steps
0,3,19,19
1,1,22,22
2,3,35,35
3,1,6,6
4,2,7,7
5,1,2,2
6,4,22,22
7,0,45,45
8,1,9,9
9,1,17,17
10,5,15,15
11,6,20,20
12,3,20,20
13,0,7,7
14,4,53,53
15,2,16,16
16,1,5,5
17,1,3,3
18,2,27,27
19,3,36,36
20,1,37,37
21,3,29,29
22,0,7,7
23,4,102,102
24,1,21,21
25,1,1,1
26,3,44,44
27,3,19,19
28,0,38,38
29,0,13,13
30,1,2,2
31,1,71,71
32,1,20,20
33,5,14,14
34,0,7,7
35,1,5,5
36,3,15,15
37,2,36,36
38,0,16,16
39,2,33,33
40,1,60,60
41,1,2,2
42,1,26,26
43,0,20,20
44,1,7,7
45,1,67,67
46,3,31,31
47,2,20,20
48,1,18,18
49,3,28,28
50,3,33,33
51,3,21,21
52,1,1,1
53,6,82,82
54,0,41,41
55,3,14,14
56,0,31,31
57,1,2,2
58,0,32,32
59,1,25,25
60,2,14,14
61,1,1,1
62,0,3,3
63,0,54,54
64,0,1,1
65,0,41,41
66,0,11,11
67,0,20,20
68,1,22,22
69,2,19,19
70,4,103,103
71,5,29,29
72,3,46,46
73,1,3,3
74,0,18,18
75,1,6,6
76,1,10,10
77,0,1,1
78,1,3,3
79,1,24,24
80,1,13,13
81,1,37,37
82,1,69,69
83,9,77,77
84,0,17,17
85,1,7,7
86,2,47,47
87,1,18,18
88,0,2,2
89,1,30,30
90,7,19,19
91,1,22,22
92,1,9,9
93,1,6,6
94,1,12,12
95,0,73,73
96,0,3,3
97,0,74,74
98,0,17,17
99,1,4,4
