,times_prey_known,times_pred_known,time_steps
0,8,53,53
1,1,24,24
2,1,7,7
3,2,29,29
4,1,27,27
5,2,39,39
6,3,34,34
7,0,4,4
8,4,70,70
9,0,2,2
10,1,26,26
11,1,1,1
12,0,2,2
13,0,31,31
14,6,50,50
15,1,14,14
16,0,14,14
17,1,11,11
18,3,17,17
19,1,18,18
20,3,15,15
21,0,24,24
22,1,5,5
23,1,23,23
24,4,49,49
25,1,11,11
26,1,18,18
27,1,5,5
28,12,33,33
29,2,30,30
30,0,22,22
31,0,7,7
32,3,14,14
33,1,3,3
34,0,23,23
35,1,29,29
36,1,63,63
37,2,48,48
38,1,2,2
39,0,18,18
40,1,10,10
41,1,31,31
42,0,9,9
43,3,28,28
44,0,15,15
45,0,38,38
46,0,6,6
47,1,11,11
48,0,32,32
49,2,10,10
50,1,82,82
51,5,26,26
52,0,47,47
53,8,63,63
54,1,12,12
55,4,14,14
56,1,12,12
57,4,16,16
58,3,31,31
59,1,12,12
60,1,13,13
61,5,27,27
62,3,63,63
63,2,17,17
64,2,17,17
65,1,14,14
66,1,1,1
67,4,26,26
68,1,31,31
69,3,25,25
70,0,9,9
71,1,21,21
72,1,27,27
73,8,49,49
74,1,5,5
75,2,25,25
76,1,26,26
77,0,9,9
78,1,18,18
79,2,17,17
80,0,18,18
81,0,23,23
82,9,48,48
83,1,14,14
84,1,1,1
85,4,95,95
86,2,19,19
87,0,2,2
88,1,14,14
89,4,28,28
90,1,5,5
91,6,22,22
92,1,35,35
93,5,30,30
94,4,29,29
95,6,54,54
96,1,5,5
97,3,19,19
98,0,2,2
99,7,20,20
