,times_prey_known,times_pred_known,time_steps
0,4,28,28
1,1,38,38
2,0,12,12
3,1,13,13
4,0,47,47
5,0,4,4
6,3,28,28
7,4,15,15
8,0,50,50
9,1,2,2
10,1,11,11
11,1,2,2
12,0,13,13
13,0,16,16
14,1,17,17
15,1,18,18
16,5,12,12
17,5,19,19
18,0,25,25
19,4,29,29
20,5,21,21
21,4,15,15
22,1,4,4
23,4,17,17
24,0,32,32
25,3,47,47
26,0,10,10
27,0,16,16
28,2,8,8
29,0,8,8
30,0,6,6
31,1,10,10
32,5,37,37
33,3,22,22
34,1,14,14
35,4,33,33
36,0,15,15
37,0,28,28
38,1,1,1
39,3,80,80
40,7,17,17
41,1,6,6
42,5,34,34
43,0,33,33
44,0,8,8
45,1,14,14
46,1,13,13
47,0,14,14
48,0,26,26
49,6,41,41
50,0,1,1
51,0,13,13
52,1,1,1
53,2,43,43
54,0,6,6
55,1,26,26
56,1,24,24
57,0,22,22
58,2,33,33
59,3,23,23
60,2,12,12
61,2,12,12
62,6,76,76
63,1,39,39
64,2,21,21
65,4,26,26
66,1,7,7
67,0,32,32
68,1,1,1
69,10,21,21
70,1,1,1
71,1,21,21
72,1,1,1
73,5,31,31
74,1,13,13
75,10,44,44
76,2,119,119
77,3,39,39
78,0,21,21
79,3,45,45
80,0,9,9
81,1,30,30
82,2,21,21
83,1,4,4
84,2,27,27
85,4,34,34
86,3,29,29
87,3,36,36
88,3,12,12
89,1,34,34
90,2,22,22
91,5,24,24
92,5,22,22
93,6,23,23
94,1,22,22
95,0,18,18
96,1,3,3
97,1,23,23
98,1,19,19
99,1,27,27
