,times_prey_known,times_pred_known,time_steps
0,5,63,63
1,1,6,6
2,2,27,27
3,1,13,13
4,2,19,19
5,0,17,17
6,1,11,11
7,1,30,30
8,1,20,20
9,1,14,14
10,5,38,38
11,1,25,25
12,4,15,15
13,5,41,41
14,0,30,30
15,1,2,2
16,1,18,18
17,1,43,43
18,1,26,26
19,3,26,26
20,1,5,5
21,0,30,30
22,0,20,20
23,4,22,22
24,0,21,21
25,0,37,37
26,2,25,25
27,1,25,25
28,1,10,10
29,8,62,62
30,8,21,21
31,2,12,12
32,1,6,6
33,0,21,21
34,4,28,28
35,1,1,1
36,0,31,31
37,2,40,40
38,0,21,21
39,3,8,8
40,7,94,94
41,3,18,18
42,5,26,26
43,0,7,7
44,1,47,47
45,1,16,16
46,0,8,8
47,0,26,26
48,1,5,5
49,0,13,13
50,3,20,20
51,1,27,27
52,0,14,14
53,2,40,40
54,0,30,30
55,5,11,11
56,5,23,23
57,3,8,8
58,1,19,19
59,1,1,1
60,0,11,11
61,1,22,22
62,0,10,10
63,0,12,12
64,1,4,4
65,1,19,19
66,1,41,41
67,0,2,2
68,0,10,10
69,3,98,98
70,3,34,34
71,0,8,8
72,0,15,15
73,2,26,26
74,2,17,17
75,2,34,34
76,8,42,42
77,0,20,20
78,0,11,11
79,6,29,29
80,1,14,14
81,1,18,18
82,1,34,34
83,0,13,13
84,1,6,6
85,5,18,18
86,2,49,49
87,0,29,29
88,0,6,6
89,2,20,20
90,1,30,30
91,0,18,18
92,3,25,25
93,1,8,8
94,6,40,40
95,1,4,4
96,2,26,26
97,0,42,42
98,0,13,13
99,7,21,21
