,times_prey_known,times_pred_known,time_steps
0,2,17,17
1,1,12,12
2,0,7,7
3,1,20,20
4,2,7,7
5,8,26,26
6,3,36,36
7,1,7,7
8,1,1,1
9,0,7,7
10,1,12,12
11,3,48,48
12,8,110,110
13,2,12,12
14,0,18,18
15,0,35,35
16,7,20,20
17,3,17,17
18,1,13,13
19,1,12,12
20,2,23,23
21,1,46,46
22,0,16,16
23,1,13,13
24,2,12,12
25,1,14,14
26,1,16,16
27,0,17,17
28,4,29,29
29,1,11,11
30,1,54,54
31,1,40,40
32,3,16,16
33,2,21,21
34,0,35,35
35,6,43,43
36,0,35,35
37,2,47,47
38,0,4,4
39,0,7,7
40,5,16,16
41,1,7,7
42,2,24,24
43,2,22,22
44,2,26,26
45,0,1,1
46,0,20,20
47,0,18,18
48,1,5,5
49,3,23,23
50,1,34,34
51,4,20,20
52,0,16,16
53,1,47,47
54,7,37,37
55,1,20,20
56,4,16,16
57,1,22,22
58,2,19,19
59,1,44,44
60,3,25,25
61,1,5,5
62,1,30,30
63,13,51,51
64,1,5,5
65,1,21,21
66,2,46,46
67,1,12,12
68,0,11,11
69,2,61,61
70,0,4,4
71,1,15,15
72,0,2,2
73,1,32,32
74,0,5,5
75,4,55,55
76,1,5,5
77,3,49,49
78,1,5,5
79,2,12,12
80,5,19,19
81,3,42,42
82,1,17,17
83,0,31,31
84,0,19,19
85,3,10,10
86,1,1,1
87,4,26,26
88,1,18,18
89,5,46,46
90,5,30,30
91,1,79,79
92,1,18,18
93,3,16,16
94,1,21,21
95,1,7,7
96,0,28,28
97,1,2,2
98,0,14,14
99,1,36,36
