,times_prey_known,times_pred_known,time_steps
0,1,14,14
1,0,24,24
2,0,26,26
3,1,20,20
4,1,22,22
5,0,6,6
6,3,5,5
7,7,24,24
8,13,97,97
9,1,7,7
10,1,7,7
11,0,15,15
12,0,56,56
13,4,54,54
14,4,13,13
15,2,53,53
16,1,20,20
17,1,7,7
18,4,41,41
19,0,11,11
20,2,12,12
21,0,25,25
22,0,15,15
23,1,16,16
24,4,19,19
25,1,1,1
26,1,24,24
27,3,41,41
28,0,20,20
29,2,28,28
30,0,18,18
31,2,14,14
32,1,35,35
33,1,12,12
34,0,45,45
35,1,1,1
36,0,39,39
37,5,15,15
38,1,35,35
39,1,21,21
40,2,17,17
41,0,11,11
42,1,8,8
43,0,2,2
44,2,9,9
45,0,73,73
46,0,7,7
47,3,41,41
48,5,45,45
49,7,34,34
50,2,23,23
51,1,20,20
52,3,27,27
53,1,9,9
54,1,3,3
55,0,15,15
56,1,17,17
57,1,11,11
58,0,7,7
59,0,9,9
60,0,5,5
61,2,36,36
62,1,13,13
63,0,11,11
64,6,47,47
65,4,40,40
66,3,16,16
67,0,13,13
68,1,36,36
69,5,15,15
70,0,5,5
71,2,19,19
72,0,7,7
73,5,28,28
74,0,17,17
75,0,20,20
76,1,13,13
77,0,19,19
78,0,2,2
79,0,28,28
80,0,1,1
81,0,42,42
82,0,1,1
83,1,1,1
84,1,11,11
85,0,12,12
86,1,7,7
87,4,68,68
88,6,83,83
89,2,32,32
90,0,1,1
91,7,24,24
92,3,10,10
93,0,7,7
94,1,19,19
95,5,43,43
96,5,70,70
97,0,8,8
98,5,36,36
99,2,23,23
