,times_prey_known,times_pred_known,time_steps
0,3,23,23
1,3,46,46
2,4,52,52
3,6,22,22
4,5,14,14
5,0,47,47
6,1,5,5
7,2,22,22
8,5,105,105
9,4,24,24
10,3,9,9
11,1,17,17
12,1,10,10
13,1,24,24
14,3,11,11
15,0,3,3
16,7,54,54
17,1,25,25
18,2,38,38
19,1,22,22
20,1,28,28
21,2,18,18
22,1,23,23
23,1,36,36
24,0,14,14
25,0,40,40
26,9,48,48
27,4,22,22
28,1,38,38
29,2,22,22
30,2,20,20
31,7,42,42
32,1,4,4
33,3,48,48
34,0,5,5
35,0,1,1
36,0,10,10
37,6,17,17
38,5,31,31
39,2,31,31
40,12,51,51
41,1,22,22
42,0,7,7
43,16,81,81
44,5,32,32
45,1,23,23
46,0,1,1
47,1,7,7
48,0,3,3
49,10,63,63
50,1,14,14
51,1,24,24
52,1,9,9
53,0,27,27
54,4,32,32
55,2,12,12
56,1,6,6
57,1,25,25
58,1,34,34
59,5,55,55
60,7,27,27
61,2,15,15
62,0,4,4
63,2,39,39
64,1,18,18
65,5,21,21
66,2,20,20
67,4,41,41
68,0,18,18
69,1,11,11
70,0,22,22
71,4,56,56
72,1,10,10
73,2,13,13
74,3,31,31
75,1,11,11
76,1,18,18
77,1,28,28
78,0,33,33
79,1,11,11
80,1,35,35
81,0,44,44
82,0,8,8
83,0,6,6
84,3,30,30
85,2,37,37
86,5,40,40
87,3,37,37
88,3,13,13
89,1,110,110
90,1,17,17
91,5,26,26
92,0,12,12
93,4,25,25
94,1,30,30
95,3,9,9
96,1,22,22
97,5,41,41
98,2,17,17
99,2,10,10
