,times_prey_known,times_pred_known,time_steps
0,0,3,3
1,0,5,5
2,1,1,1
3,1,1,1
4,2,21,21
5,2,19,19
6,6,31,31
7,1,12,12
8,1,7,7
9,0,2,2
10,2,5,5
11,0,4,4
12,0,7,7
13,0,19,19
14,4,25,25
15,3,21,21
16,2,17,17
17,0,41,41
18,1,32,32
19,5,26,26
20,2,24,24
21,0,12,12
22,0,1,1
23,2,32,32
24,1,40,40
25,2,12,12
26,1,10,10
27,1,18,18
28,1,28,28
29,1,3,3
30,4,31,31
31,2,11,11
32,1,67,67
33,5,25,25
34,1,1,1
35,3,21,21
36,1,6,6
37,0,9,9
38,0,14,14
39,4,14,14
40,0,31,31
41,8,15,15
42,3,9,9
43,1,28,28
44,1,26,26
45,2,28,28
46,7,44,44
47,0,16,16
48,3,27,27
49,0,6,6
50,0,10,10
51,0,7,7
52,1,31,31
53,1,24,24
54,0,85,85
55,2,27,27
56,1,25,25
57,4,13,13
58,1,16,16
59,3,9,9
60,9,46,46
61,0,24,24
62,0,17,17
63,1,8,8
64,1,11,11
65,1,8,8
66,1,8,8
67,2,37,37
68,1,19,19
69,6,45,45
70,4,16,16
71,1,29,29
72,1,24,24
73,1,11,11
74,2,15,15
75,1,30,30
76,1,17,17
77,1,18,18
78,0,35,35
79,0,3,3
80,1,3,3
81,4,36,36
82,5,9,9
83,0,2,2
84,3,20,20
85,1,26,26
86,3,32,32
87,0,21,21
88,1,11,11
89,7,36,36
90,1,21,21
91,2,42,42
92,0,5,5
93,0,19,19
94,1,20,20
95,0,69,69
96,1,29,29
97,2,7,7
98,0,2,2
99,1,1,1
