,times_prey_known,times_pred_known,time_steps
0,1,2,2
1,8,49,49
2,1,15,15
3,3,23,23
4,2,6,6
5,0,28,28
6,0,9,9
7,4,38,38
8,1,8,8
9,0,30,30
10,0,1,1
11,1,2,2
12,3,17,17
13,0,71,71
14,0,28,28
15,0,31,31
16,3,43,43
17,0,5,5
18,0,34,34
19,9,34,34
20,1,1,1
21,8,30,30
22,5,54,54
23,1,22,22
24,2,6,6
25,3,44,44
26,3,12,12
27,1,12,12
28,3,19,19
29,2,27,27
30,0,2,2
31,0,40,40
32,0,6,6
33,1,27,27
34,2,4,4
35,1,16,16
36,0,10,10
37,3,20,20
38,4,12,12
39,0,7,7
40,0,16,16
41,1,10,10
42,0,17,17
43,0,11,11
44,2,8,8
45,1,1,1
46,10,57,57
47,3,6,6
48,0,19,19
49,0,7,7
50,1,3,3
51,0,1,1
52,1,11,11
53,3,16,16
54,1,27,27
55,3,10,10
56,1,26,26
57,1,35,35
58,6,117,117
59,1,14,14
60,3,41,41
61,0,18,18
62,4,49,49
63,1,24,24
64,7,71,71
65,9,36,36
66,0,19,19
67,3,16,16
68,5,17,17
69,0,16,16
70,0,8,8
71,0,11,11
72,1,3,3
73,0,47,47
74,6,48,48
75,1,20,20
76,4,27,27
77,6,23,23
78,2,27,27
79,2,84,84
80,5,73,73
81,0,24,24
82,1,27,27
83,0,1,1
84,2,17,17
85,3,5,5
86,6,17,17
87,1,13,13
88,1,24,24
89,1,12,12
90,1,16,16
91,6,67,67
92,7,39,39
93,0,14,14
94,0,24,24
95,1,14,14
96,1,27,27
97,0,8,8
98,0,12,12
99,0,2,2
