,success,failure_predator,failure_timeout,Prey_know,Predator_known,Average_Timesteps
0,70.2,29.8,0.0,3.221594231144026,52.457610602221784,17.103333333333335
1,3.5345909711497496,3.53459097114975,0.0,1.0847141955845212,2.162980954263595,1.1833408450465808
