,success,failure_predator,failure_timeout,Prey_know,Predator_known,Average_Timesteps
0,93.53333333333335,6.466666666666669,0.0,99.99999999999997,99.99999999999997,13.798666666666673
1,1.9787762772874413,1.9787762772874438,0.0,2.842170943040401e-14,2.842170943040401e-14,0.851425210390724
