,success,failure_predator,failure_timeout,Prey_know,Predator_known,Average_Timesteps
0,68.36666666666669,31.63333333333333,0.0,3.022802572597934,52.330929643344376,17.103333333333335
1,4.686742531391665,4.6867425313916655,0.0,0.5202870692748776,2.1661310134403746,1.1833408450465808
