,success,failure_predator,failure_timeout,Prey_know,Predator_known,Average_Timesteps
0,61.30000000000002,38.699999999999996,0.0,3.0838521658497817,35.48284540998808,12.581666666666665
1,3.0127506811328866,3.012750681132886,0.0,0.41663343112923684,2.0337554300473086,0.6009164297600418
