,times_prey_known,times_pred_known,time_steps
0,0,5,28
1,1,3,8
2,0,1,22
3,0,3,7
4,0,5,14
5,0,4,12
6,0,3,23
7,0,4,13
8,0,3,10
9,0,2,6
10,1,1,9
11,0,6,27
12,0,2,18
13,0,3,5
14,1,2,13
15,0,2,11
16,0,3,4
17,0,2,12
18,0,2,7
19,0,3,15
20,0,3,8
21,0,2,18
22,0,1,12
23,1,1,3
24,0,4,8
25,1,3,13
26,0,2,4
27,0,3,19
28,0,1,20
29,0,4,14
30,0,3,27
31,0,1,1
32,0,3,16
33,1,2,16
34,0,1,2
35,0,6,37
36,0,4,6
37,0,4,25
38,0,2,11
39,0,2,17
40,0,2,25
41,0,3,10
42,0,1,5
43,0,3,8
44,0,3,20
45,0,3,19
46,0,1,8
47,0,2,34
48,0,7,27
49,0,3,7
50,0,1,2
51,0,3,6
52,0,2,5
53,0,1,6
54,0,4,42
55,0,3,26
56,0,2,9
57,2,1,32
58,0,4,11
59,0,3,16
60,0,3,9
61,0,3,15
62,0,3,11
63,0,2,6
64,0,4,6
65,0,3,14
66,0,3,27
67,0,3,8
68,0,4,26
69,0,3,9
70,0,2,7
71,0,3,11
72,0,1,9
73,0,1,7
74,0,3,21
75,0,3,11
76,0,3,5
77,0,3,4
78,0,3,25
79,0,3,21
80,0,4,19
81,0,3,11
82,0,2,24
83,0,4,29
84,0,2,16
85,0,3,4
86,2,2,24
87,0,3,10
88,0,3,14
89,0,3,5
90,0,4,12
91,0,1,24
92,0,3,23
93,0,4,14
94,0,6,18
95,0,3,16
96,0,3,21
97,0,4,21
98,0,2,9
99,0,5,34
