,times_prey_known,times_pred_known,time_steps
0,0,3,26
1,0,2,8
2,0,4,17
3,0,1,5
4,0,3,5
5,1,4,40
6,0,2,9
7,0,2,21
8,0,2,3
9,0,5,17
10,0,1,13
11,2,2,14
12,0,3,5
13,0,3,6
14,0,3,13
15,0,7,21
16,0,3,19
17,0,1,10
18,0,3,17
19,0,3,22
20,0,5,14
21,0,4,29
22,2,1,5
23,0,3,13
24,0,3,15
25,0,2,10
26,0,3,30
27,0,2,17
28,0,6,22
29,0,5,26
30,0,2,17
31,0,3,18
32,0,6,26
33,0,2,2
34,0,2,13
35,0,1,4
36,1,3,32
37,1,1,9
38,0,3,7
39,0,1,1
40,0,3,10
41,0,2,7
42,0,1,2
43,0,4,14
44,1,9,55
45,1,1,24
46,0,1,11
47,0,5,37
48,0,2,13
49,0,3,8
50,0,3,18
51,0,1,22
52,0,2,18
53,0,3,10
54,0,3,4
55,0,2,18
56,0,1,5
57,0,2,12
58,0,3,7
59,0,2,5
60,0,3,12
61,0,3,15
62,1,2,17
63,0,1,5
64,0,3,13
65,0,3,10
66,0,3,17
67,0,1,1
68,0,1,2
69,0,2,12
70,0,3,8
71,0,2,2
72,0,3,7
73,0,2,29
74,0,3,14
75,0,3,4
76,0,2,2
77,0,4,15
78,0,4,11
79,0,2,3
80,0,4,18
81,0,4,25
82,0,7,37
83,0,3,24
84,1,1,18
85,0,1,5
86,0,1,15
87,0,2,15
88,0,3,18
89,1,3,15
90,0,4,20
91,2,2,24
92,0,3,3
93,0,1,4
94,0,4,8
95,0,1,7
96,0,3,20
97,0,2,2
98,0,4,6
99,0,3,5
