,times_prey_known,times_pred_known,time_steps
0,0,4,21
1,0,2,8
2,0,3,16
3,0,2,5
4,0,4,14
5,0,1,3
6,0,2,3
7,0,4,25
8,0,2,13
9,0,7,44
10,0,9,34
11,0,1,11
12,0,3,5
13,0,3,5
14,0,2,29
15,0,4,37
16,0,2,3
17,0,3,14
18,0,3,29
19,0,4,16
20,0,3,8
21,0,2,9
22,0,3,17
23,0,1,19
24,0,3,29
25,0,2,9
26,0,3,6
27,0,1,13
28,0,1,9
29,0,4,19
30,0,2,19
31,2,3,11
32,0,3,18
33,0,1,9
34,0,1,18
35,0,4,26
36,4,3,17
37,0,2,22
38,0,1,14
39,0,3,16
40,0,1,20
41,0,3,20
42,0,2,4
43,0,5,18
44,0,7,38
45,0,3,18
46,0,1,11
47,0,3,20
48,0,2,7
49,0,2,12
50,0,1,16
51,0,4,16
52,0,2,3
53,0,2,4
54,0,4,13
55,0,2,17
56,0,1,1
57,0,3,18
58,0,1,1
59,0,1,8
60,0,1,10
61,0,4,8
62,1,2,16
63,0,3,9
64,0,2,11
65,0,1,10
66,0,1,14
67,0,1,22
68,0,2,15
69,0,3,6
70,0,2,7
71,0,3,5
72,0,4,14
73,1,2,11
74,0,4,28
75,0,1,3
76,0,2,11
77,1,3,13
78,0,4,23
79,0,1,1
80,0,3,15
81,0,3,10
82,0,1,4
83,0,2,19
84,0,2,10
85,0,1,16
86,0,4,31
87,0,5,28
88,0,4,27
89,0,4,30
90,0,3,7
91,0,5,23
92,0,3,16
93,0,3,14
94,0,3,12
95,0,3,8
96,0,1,4
97,1,1,21
98,0,4,8
99,0,3,11
