,times_prey_known,times_pred_known,time_steps
0,0,3,39
1,0,2,16
2,2,3,10
3,1,2,18
4,0,4,25
5,0,4,6
6,0,3,7
7,0,1,3
8,0,2,14
9,0,3,12
10,0,3,6
11,0,1,5
12,0,2,28
13,0,3,10
14,0,2,15
15,0,4,27
16,0,2,10
17,0,1,20
18,0,2,4
19,0,2,4
20,0,3,20
21,0,1,16
22,0,3,27
23,0,2,10
24,0,2,21
25,0,2,22
26,0,3,16
27,0,3,5
28,0,3,30
29,0,4,20
30,0,4,28
31,0,1,1
32,0,3,6
33,0,2,2
34,0,3,9
35,0,3,13
36,0,2,14
37,0,2,5
38,2,3,21
39,0,1,4
40,0,2,22
41,0,3,15
42,0,3,19
43,0,4,12
44,0,2,22
45,0,2,17
46,0,2,23
47,0,5,37
48,0,2,6
49,0,4,26
50,0,2,5
51,0,1,3
52,0,3,10
53,0,4,7
54,0,1,1
55,0,3,4
56,1,3,15
57,0,3,13
58,0,3,15
59,6,4,20
60,0,3,7
61,0,3,19
62,0,4,16
63,0,5,12
64,0,4,9
65,0,1,4
66,0,2,5
67,0,1,5
68,0,5,41
69,0,2,21
70,0,2,14
71,0,5,16
72,0,3,4
73,0,9,55
74,0,2,4
75,0,2,14
76,0,3,17
77,0,1,11
78,2,4,53
79,0,4,20
80,0,1,13
81,0,4,21
82,0,1,16
83,0,1,18
84,0,8,32
85,0,4,9
86,1,3,33
87,0,5,35
88,0,1,11
89,0,2,6
90,0,2,6
91,0,5,36
92,0,4,25
93,3,2,14
94,0,3,16
95,0,1,10
96,0,2,2
97,0,2,9
98,0,4,17
99,0,4,7
