,times_prey_known,times_pred_known,time_steps
0,1,4,10
1,0,1,21
2,0,4,20
3,0,3,8
4,0,3,9
5,0,5,13
6,0,2,18
7,0,1,3
8,0,2,10
9,0,1,5
10,0,4,11
11,0,2,4
12,0,3,5
13,0,2,12
14,0,4,15
15,0,1,3
16,0,3,4
17,0,3,7
18,0,7,39
19,1,4,29
20,0,1,4
21,0,5,24
22,1,1,5
23,0,3,18
24,0,7,21
25,0,5,11
26,0,1,20
27,0,1,6
28,0,4,17
29,0,6,37
30,0,1,4
31,0,4,24
32,0,3,8
33,0,1,21
34,0,2,5
35,0,1,1
36,0,1,7
37,0,1,3
38,0,2,3
39,0,2,10
40,1,2,5
41,0,3,24
42,2,3,14
43,0,2,24
44,0,4,25
45,0,1,12
46,0,2,13
47,0,2,5
48,0,3,7
49,0,7,12
50,0,4,39
51,0,5,33
52,0,3,7
53,0,2,9
54,0,2,2
55,0,2,4
56,0,3,12
57,0,3,3
58,0,13,36
59,0,3,37
60,0,3,17
61,2,2,14
62,0,4,18
63,0,2,8
64,0,4,6
65,0,2,12
66,0,1,16
67,0,2,25
68,0,3,20
69,2,3,35
70,0,3,8
71,0,2,8
72,0,3,11
73,0,3,17
74,0,3,20
75,1,4,24
76,0,3,4
77,0,3,21
78,1,3,8
79,0,7,49
80,0,2,10
81,0,2,9
82,0,3,13
83,3,3,18
84,0,3,10
85,0,8,39
86,0,3,14
87,2,6,30
88,0,1,2
89,0,1,4
90,0,4,13
91,0,3,14
92,0,4,11
93,0,2,14
94,0,6,12
95,1,1,1
96,1,2,20
97,0,3,21
98,0,2,10
99,0,1,6
