,times_prey_known,times_pred_known,time_steps
0,0,1,3
1,0,1,2
2,0,3,9
3,1,2,6
4,0,3,10
5,2,3,20
6,0,1,1
7,0,3,19
8,0,4,20
9,0,3,17
10,0,4,10
11,0,2,4
12,0,6,17
13,0,4,16
14,0,1,7
15,0,3,4
16,0,2,8
17,0,3,6
18,0,3,9
19,0,2,23
20,1,2,10
21,0,4,10
22,0,3,22
23,2,1,10
24,0,2,5
25,0,2,32
26,0,3,4
27,0,1,1
28,0,1,4
29,0,4,13
30,0,2,21
31,0,3,8
32,0,1,1
33,0,3,8
34,0,1,12
35,0,3,15
36,0,2,11
37,0,2,5
38,0,2,17
39,0,6,36
40,0,5,32
41,0,3,18
42,0,5,10
43,0,3,36
44,1,3,19
45,0,2,16
46,0,5,20
47,0,1,17
48,0,1,1
49,0,5,29
50,1,1,10
51,0,1,16
52,0,1,10
53,0,3,6
54,4,3,28
55,0,7,35
56,0,2,8
57,5,4,19
58,0,2,34
59,0,2,2
60,0,5,31
61,1,2,22
62,0,2,2
63,0,1,14
64,0,2,20
65,0,3,11
66,0,2,23
67,0,3,11
68,0,3,17
69,0,4,7
70,0,5,13
71,3,1,20
72,0,3,7
73,0,2,13
74,0,2,19
75,0,1,4
76,0,4,12
77,0,5,18
78,0,2,6
79,0,4,25
80,1,2,9
81,0,4,23
82,0,3,5
83,0,7,24
84,0,4,16
85,0,3,14
86,0,3,8
87,0,5,37
88,0,3,18
89,0,3,10
90,0,4,33
91,0,3,17
92,0,3,18
93,0,1,5
94,1,1,12
95,0,3,13
96,0,2,8
97,0,5,40
98,5,2,21
99,0,4,19
